TransactionID,CustomerID,DateKey,ProductKey,BranchKey,ChannelKey,TransactionTypeKey,OfferKey,CurrencyKey,CurrencyRateKey,CustomerProfileKey,TransactionValueBandKey,AmountOriginal,AmountUSD,CreditCardFeesOriginal,CreditCardFeesUSD,InsuranceFeesOriginal,InsuranceFeesUSD,LatePaymentAmountOriginal,LatePaymentAmountUSD,TotalFeesOriginal,TotalFeesUSD,FeeRate,HasFeeFriction,HasLatePayment,CustomerScore,MonthlyIncome,FeeBurdenZScore,HighFeeBurdenFlag
118,3790,20250411,P013,B004,CH002,TT001,O006,CUR001,20250411-EUR,CP011,TV003,8645.792311674946,9809.52,0.0,0.0,14.09,15.99,0.0,0.0,14.09,15.99,0.00163,True,False,499,3312.59,-0.3434,False
119,8408,20240517,P016,B003,CH001,TT006,O002,CUR001,20240517-EUR,CP006,TV004,9780.136305965982,10605.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,392,1029.97,-0.6196,False
120,9755,20240516,P010,B005,CH001,TT003,O002,CUR001,20240516-EUR,CP010,TV003,6765.32682393808,7351.2,6.49,7.05,0.0,0.0,0.0,0.0,6.49,7.05,0.000959,True,False,830,1922.64,-0.4888,False
121,6116,20240620,P006,B005,CH002,TT006,O001,CUR001,20240620-EUR,CP004,TV002,4211.480993477863,4514.29,44.83,48.05,0.0,0.0,0.0,0.0,44.83,48.05,0.010644,True,False,788,8374.37,0.2606,False
122,7019,20230625,P008,B006,CH003,TT003,O002,CUR001,20230623-EUR,CP007,TV001,736.1105178687623,801.18,43.19,47.01,0.0,0.0,0.0,0.0,43.19,47.01,0.058676,True,False,615,1529.48,0.2524,False
123,2757,20230611,P015,B001,CH002,TT001,O007,CUR002,20230611-USD,CP002,TV004,12168.41380663181,12168.41,0.0,0.0,31.24,31.24,0.0,0.0,31.24,31.24,0.002567,True,False,624,7398.72,-0.0494,False
124,8574,20230425,P018,B006,CH003,TT002,O004,CUR001,20230425-EUR,CP013,TV002,2865.759079252792,3158.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,594,5564.59,-0.6403,False
125,7374,20240421,P020,B003,CH003,TT003,O004,CUR001,20240419-EUR,CP013,TV004,11472.19976098748,12221.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,601,5738.93,-0.6403,False
126,7892,20230412,P017,B008,CH003,TT001,O001,CUR002,20230412-USD,CP004,TV002,2062.683789113935,2062.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,750,8599.04,-0.6253,False
127,2678,20241212,P021,B004,CH001,TT006,O007,CUR001,20241212-EUR,CP001,TV002,1406.21485470575,1475.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,452,7403.54,-0.6253,False
128,4242,20231126,P015,B006,CH004,TT005,O006,CUR001,20231124-EUR,CP011,TV003,6957.247915647818,7594.53,0.0,0.0,34.39,37.54,0.0,0.0,34.39,37.54,0.004943,True,False,430,4811.89,0.0567,False
129,5636,20230203,P005,B004,CH003,TT004,O007,CUR001,20230203-EUR,CP001,TV002,3228.769229273407,3531.3,0.0,0.0,0.0,0.0,143.26,156.68,143.26,156.68,0.044369,True,True,408,9294.06,2.2634,True
130,2059,20230911,P022,B007,CH003,TT001,O004,CUR001,20230911-EUR,CP012,TV003,4780.10096973339,5126.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,302,6929.65,-0.6403,False
131,7668,20240304,P014,B005,CH004,TT001,O006,CUR001,20240304-EUR,CP011,TV004,10527.10142168236,11417.69,0.0,0.0,52.52,56.96,0.0,0.0,52.52,56.96,0.004989,True,False,532,5830.5,0.4173,False
132,4157,20231128,P017,B001,CH001,TT001,O001,CUR001,20231128-EUR,CP001,TV004,13735.76412195292,15039.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,562,9346.26,-0.6253,False
133,6915,20231213,P015,B008,CH002,TT003,O007,CUR001,20231213-EUR,CP001,TV003,7959.612011938613,8586.03,0.0,0.0,31.59,34.08,0.0,0.0,31.59,34.08,0.003969,True,False,559,7807.33,0.003,False
134,3693,20230415,P019,B008,CH002,TT003,O002,CUR001,20230414-EUR,CP010,TV002,3273.465286608715,3619.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,847,2947.44,-0.6196,False
135,4627,20230807,P003,B005,CH001,TT005,O004,CUR001,20230807-EUR,CP013,TV002,4046.96438012622,4445.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,596,3496.0,-0.6403,False
136,6450,20230723,P016,B008,CH001,TT002,O004,CUR002,20230723-USD,CP011,TV004,11409.87344203964,11409.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,344,5497.9,-0.6403,False
137,2663,20241214,P024,B004,CH001,TT006,O005,CUR001,20241213-EUR,CP007,TV001,327.4863082295838,344.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,667,1073.62,-0.6196,False
138,6592,20230428,P013,B003,CH003,TT002,O007,CUR001,20230428-EUR,CP003,TV004,10718.51274733261,11770.0,0.0,0.0,21.33,23.42,0.0,0.0,21.33,23.42,0.00199,True,False,672,9733.0,-0.1935,False
139,8392,20231106,P010,B003,CH004,TT003,O003,CUR001,20231106-EUR,CP012,TV003,6179.036320183563,6636.9,31.01,33.31,0.0,0.0,0.0,0.0,31.01,33.31,0.005019,True,False,388,6498.58,-0.0218,False
140,2306,20231007,P019,B006,CH002,TT003,O001,CUR001,20231006-EUR,CP001,TV004,10785.2692607598,11392.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,376,9448.96,-0.6253,False
141,7776,20250502,P017,B006,CH001,TT001,O001,CUR001,20250502-EUR,CP001,TV004,10349.49162502765,11739.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,551,8144.91,-0.6253,False
142,6864,20230801,P006,B001,CH003,TT001,O003,CUR001,20230801-EUR,CP011,TV003,8293.7022437606,9098.19,32.1,35.21,0.0,0.0,0.0,0.0,32.1,35.21,0.00387,True,False,365,3327.66,0.0134,False
143,8526,20230727,P022,B002,CH001,TT002,O004,CUR001,20230727-EUR,CP011,TV001,441.1094022552592,490.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,434,3216.56,-0.6403,False
144,9901,20231221,P002,B001,CH002,TT006,O004,CUR001,20231221-EUR,CP015,TV002,2945.011275073902,3234.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,720,5890.59,-0.6403,False
145,6575,20230319,P001,B008,CH004,TT003,O002,CUR001,20230317-EUR,CP010,TV002,3923.235026220272,4167.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,840,2177.58,-0.6196,False
146,6530,20230928,P022,B007,CH001,TT003,O005,CUR001,20230928-EUR,CP006,TV002,2728.725019089501,2875.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,325,1713.13,-0.6196,False
147,5413,20231127,P015,B004,CH002,TT002,O007,CUR001,20231127-EUR,CP004,TV004,11703.86636644769,12816.9,0.0,0.0,24.92,27.29,0.0,0.0,24.92,27.29,0.002129,True,False,745,8971.62,-0.1222,False
148,4748,20230908,P002,B001,CH001,TT004,O007,CUR001,20230908-EUR,CP003,TV001,338.5928200636643,362.43,0.0,0.0,0.0,0.0,152.41,163.14,152.41,163.14,0.450128,True,True,688,9060.84,2.3825,True
149,1663,20241216,P025,B006,CH004,TT001,O004,CUR001,20241216-EUR,CP014,TV002,4322.291531532833,4537.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,643,6621.95,-0.6403,False
150,2998,20240610,P017,B002,CH001,TT005,O004,CUR002,20240610-USD,CP015,TV003,8229.949783533855,8229.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,712,5585.0,-0.6403,False
151,8994,20230224,P010,B002,CH002,TT003,O002,CUR001,20230224-EUR,CP008,TV003,5429.339590941511,5738.81,32.1,33.93,0.0,0.0,0.0,0.0,32.1,33.93,0.005912,True,False,717,1736.58,0.0098,False
152,2495,20240314,P014,B001,CH003,TT006,O006,CUR002,20240314-USD,CP015,TV002,3985.790713997551,3985.79,0.0,0.0,38.99,38.99,0.0,0.0,38.99,38.99,0.009782,True,False,700,4981.79,0.0836,False
153,4304,20230723,P015,B007,CH001,TT004,O006,CUR001,20230721-EUR,CP011,TV003,7995.880335902311,8893.82,0.0,0.0,68.21,75.87,57.62,64.09,125.83,139.96,0.015737,True,True,322,4683.03,1.9582,False
154,4763,20230325,P016,B001,CH002,TT002,O002,CUR001,20230324-EUR,CP006,TV004,9636.769382486147,10354.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,469,1019.83,-0.6196,False
155,6232,20230323,P002,B003,CH004,TT002,O007,CUR001,20230323-EUR,CP004,TV002,1482.420673365489,1612.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,760,9780.41,-0.6253,False
156,2853,20250410,P014,B002,CH002,TT006,O007,CUR001,20250410-EUR,CP005,TV003,8409.992332080768,9319.95,0.0,0.0,97.6,108.16,0.0,0.0,97.6,108.16,0.011605,True,False,819,7914.15,1.3688,False
157,7585,20240829,P007,B005,CH003,TT001,O003,CUR001,20240829-EUR,CP011,TV002,2615.908113515311,2900.52,0.6,0.67,0.0,0.0,0.0,0.0,0.6,0.67,0.000231,True,False,454,3460.4,-0.6278,False
158,2291,20230515,P020,B003,CH004,TT001,O001,CUR001,20230515-EUR,CP001,TV004,10267.49742632577,11166.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,445,8931.89,-0.6253,False
159,4581,20230503,P012,B005,CH002,TT004,O007,CUR001,20230503-EUR,CP001,TV003,7602.950729549966,8395.94,0.0,0.0,91.8,101.37,187.41,206.96,279.21,308.33,0.036724,True,True,347,7310.3,5.0594,True
160,8554,20240421,P018,B004,CH001,TT006,O004,CUR001,20240419-EUR,CP019,TV004,10671.85115417816,11368.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,815,3304.05,-0.6403,False
161,8280,20230220,P004,B007,CH001,TT003,O004,CUR001,20230220-EUR,CP013,TV001,161.2606692364657,172.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,653,5041.82,-0.6403,False
162,2636,20240425,P023,B007,CH004,TT004,O007,CUR001,20240425-EUR,CP005,TV001,629.6931116291873,675.03,0.0,0.0,0.0,0.0,170.35,182.62,170.35,182.62,0.270536,True,True,847,9297.32,2.7417,True
163,4696,20230119,P017,B005,CH003,TT005,O002,CUR002,20230119-USD,CP006,TV004,12521.2874470498,12521.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,577,2772.25,-0.6196,False
164,1698,20230410,P005,B006,CH002,TT005,O004,CUR001,20230406-EUR,CP018,TV002,2973.676372758295,3245.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,781,6444.31,-0.6403,False
165,5737,20241110,P014,B005,CH002,TT006,O006,CUR001,20241108-EUR,CP011,TV004,10391.06726990342,11193.26,0.0,0.0,74.53,80.28,0.0,0.0,74.53,80.28,0.007172,True,False,428,5083.44,0.8502,False
166,1854,20250518,P014,B001,CH003,TT005,O006,CUR002,20250518-USD,CP017,TV001,789.8324628479244,789.83,0.0,0.0,89.91,89.91,0.0,0.0,89.91,89.91,0.113835,True,False,757,5159.22,1.029,False
167,9164,20231214,P005,B001,CH003,TT006,O004,CUR002,20231214-USD,CP019,TV003,6001.283054435324,6001.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,844,5602.92,-0.6403,False
168,6855,20240712,P014,B008,CH002,TT003,O007,CUR002,20240712-USD,CP004,TV002,1051.458568373118,1051.46,0.0,0.0,31.08,31.08,0.0,0.0,31.08,31.08,0.029559,True,False,757,9721.83,-0.0523,False
169,8392,20240427,P015,B001,CH002,TT001,O006,CUR001,20240426-EUR,CP013,TV003,5821.531611424764,6237.19,0.0,0.0,85.17,91.25,0.0,0.0,85.17,91.25,0.01463,True,False,642,5864.17,1.0539,False
170,7528,20240530,P013,B005,CH004,TT003,O006,CUR001,20240530-EUR,CP013,TV004,11642.06991031372,12590.9,0.0,0.0,17.7,19.14,0.0,0.0,17.7,19.14,0.00152,True,False,666,4347.97,-0.2849,False
171,6249,20240723,P002,B003,CH004,TT006,O007,CUR001,20240723-EUR,CP003,TV001,612.915309573801,665.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,724,8718.46,-0.6253,False
172,6172,20240311,P004,B005,CH001,TT003,O004,CUR001,20240311-EUR,CP012,TV002,2739.48969874913,2993.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,444,6818.76,-0.6403,False
173,2707,20240928,P019,B008,CH001,TT005,O001,CUR001,20240927-EUR,CP001,TV003,7730.51973696136,8625.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,576,8435.16,-0.6253,False
174,6791,20240924,P009,B005,CH004,TT003,O003,CUR001,20240924-EUR,CP011,TV003,8798.83738699374,9795.75,2.41,2.68,0.0,0.0,0.0,0.0,2.41,2.68,0.000274,True,False,349,3884.35,-0.5905,False
175,6535,20241201,P023,B007,CH001,TT005,O007,CUR001,20241129-EUR,CP002,TV002,1662.396797989682,1755.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,652,8622.2,-0.6253,False
176,5931,20231112,P015,B008,CH001,TT001,O002,CUR001,20231110-EUR,CP006,TV004,10022.95806053959,10707.53,0.0,0.0,74.24,79.31,0.0,0.0,74.24,79.31,0.007407,True,False,578,1191.87,0.8515,False
177,4510,20230719,P010,B007,CH001,TT001,O001,CUR002,20230719-USD,CP004,TV003,7027.416481063577,7027.42,39.91,39.91,0.0,0.0,0.0,0.0,39.91,39.91,0.005679,True,False,753,7551.28,0.1105,False
178,1202,20240827,P008,B008,CH003,TT005,O003,CUR001,20240827-EUR,CP013,TV002,3010.289713638469,3360.09,13.55,15.12,0.0,0.0,0.0,0.0,13.55,15.12,0.0045,True,False,623,5037.89,-0.3595,False
179,5218,20230509,P002,B003,CH003,TT002,O002,CUR001,20230509-EUR,CP006,TV002,2662.766114386577,2918.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,347,2487.82,-0.6196,False
180,9958,20240508,P003,B001,CH003,TT003,O007,CUR002,20240508-USD,CP001,TV002,1495.801877834047,1495.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,339,9114.49,-0.6253,False
181,5389,20241212,P009,B001,CH003,TT003,O001,CUR001,20241212-EUR,CP001,TV003,6781.0649190422,7114.02,4.0,4.2,0.0,0.0,0.0,0.0,4.0,4.2,0.00059,True,False,458,9366.83,-0.5479,False
182,3327,20231231,P002,B003,CH004,TT006,O004,CUR001,20231229-EUR,CP011,TV002,4394.423417836008,4855.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,548,4704.12,-0.6403,False
183,9004,20230302,P016,B004,CH002,TT006,O002,CUR001,20230302-EUR,CP007,TV002,2321.361107606285,2461.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,616,1344.01,-0.6196,False
184,3931,20230502,P017,B008,CH001,TT004,O002,CUR001,20230502-EUR,CP009,TV004,9244.64847984441,10136.76,0.0,0.0,0.0,0.0,18.96,20.79,18.96,20.79,0.002051,True,True,787,1544.78,-0.2339,False
185,8777,20241201,P023,B008,CH004,TT005,O004,CUR001,20241129-EUR,CP011,TV002,2489.796786777729,2629.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,382,4425.78,-0.6403,False
186,1197,20230123,P024,B006,CH004,TT001,O004,CUR001,20230123-EUR,CP012,TV001,466.3689548320194,506.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,312,6826.22,-0.6403,False
187,8125,20250413,P022,B006,CH003,TT001,O005,CUR002,20250413-USD,CP007,TV002,4757.365377188984,4757.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,597,1977.82,-0.6196,False
188,2930,20230810,P015,B008,CH004,TT002,O006,CUR001,20230810-EUR,CP014,TV004,10366.71869636942,11423.09,0.0,0.0,27.77,30.6,0.0,0.0,27.77,30.6,0.002679,True,False,617,6000.76,-0.0721,False
189,7287,20231129,P017,B008,CH002,TT005,O001,CUR001,20231129-EUR,CP001,TV002,1072.093145410984,1177.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,379,7686.4,-0.6253,False
190,9800,20230427,P011,B004,CH003,TT003,O006,CUR001,20230427-EUR,CP011,TV004,11563.85896452552,12768.81,0.0,0.0,90.58,100.02,0.0,0.0,90.58,100.02,0.007833,True,False,569,5680.7,1.2167,False
191,5282,20230310,P017,B001,CH003,TT004,O001,CUR001,20230310-EUR,CP004,TV004,13659.65538726834,14460.11,0.0,0.0,0.0,0.0,130.87,138.54,130.87,138.54,0.009581,True,True,770,9589.84,1.9289,False
192,3511,20231217,P007,B001,CH002,TT005,O001,CUR001,20231215-EUR,CP003,TV001,421.9746183262191,461.89,18.11,19.82,0.0,0.0,0.0,0.0,18.11,19.82,0.042911,True,False,692,9823.08,-0.2599,False
193,1659,20230706,P012,B004,CH001,TT004,O006,CUR001,20230706-EUR,CP017,TV002,2511.55349757105,2737.34,0.0,0.0,63.22,68.9,182.83,199.27,246.05,268.17,0.097967,True,True,791,4343.97,4.3386,True
194,3811,20250421,P024,B003,CH003,TT005,O004,CUR001,20250417-EUR,CP011,TV002,3505.142012836658,3981.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,347,3372.51,-0.6403,False
195,8098,20230115,P018,B004,CH001,TT003,O001,CUR001,20230113-EUR,CP001,TV004,13926.03595866436,15059.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,390,7327.52,-0.6253,False
196,7546,20240621,P024,B004,CH001,TT003,O005,CUR001,20240621-EUR,CP006,TV002,4106.632614539107,4389.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,399,2383.1,-0.6196,False
197,2986,20250501,P002,B002,CH003,TT005,O007,CUR001,20250430-EUR,CP001,TV002,2203.81263524821,2506.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,498,7599.31,-0.6253,False
198,9338,20250222,P020,B007,CH003,TT001,O004,CUR001,20250221-EUR,CP011,TV001,512.6313658619501,536.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,409,5142.09,-0.6403,False
199,3911,20230112,P020,B001,CH003,TT001,O001,CUR002,20230112-USD,CP001,TV003,7053.840374060023,7053.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,435,7360.8,-0.6253,False
200,2734,20240701,P025,B008,CH001,TT002,O004,CUR001,20240701-EUR,CP013,TV001,463.2414391397546,497.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,619,5087.3,-0.6403,False
201,2843,20240925,P022,B001,CH002,TT003,O005,CUR001,20240925-EUR,CP006,TV002,1227.317964270225,1373.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,540,2191.48,-0.6196,False
202,9680,20230227,P022,B002,CH003,TT006,O004,CUR001,20230227-EUR,CP015,TV002,3194.64006016076,3371.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,731,3888.45,-0.6403,False
203,3976,20240418,P016,B006,CH003,TT002,O004,CUR001,20240418-EUR,CP013,TV003,7383.262460031303,7884.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,591,5420.52,-0.6403,False
204,2959,20240909,P006,B007,CH001,TT005,O001,CUR001,20240909-EUR,CP001,TV002,3690.90119383117,4075.86,0.22,0.24,0.0,0.0,0.0,0.0,0.22,0.24,5.9e-05,True,False,458,7761.79,-0.6209,False
205,6759,20241205,P003,B002,CH002,TT002,O007,CUR001,20241205-EUR,CP002,TV003,7252.300905770246,7643.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,621,7232.26,-0.6253,False
206,7694,20241224,P022,B005,CH001,TT006,O004,CUR001,20241224-EUR,CP019,TV002,966.5519908089552,1004.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,836,4470.53,-0.6403,False
207,3385,20230112,P007,B003,CH004,TT003,O002,CUR001,20230112-EUR,CP006,TV003,4773.181334962796,5141.67,19.16,20.64,0.0,0.0,0.0,0.0,19.16,20.64,0.004014,True,False,316,2095.59,-0.2367,False
208,5736,20240514,P025,B006,CH001,TT003,O005,CUR001,20240514-EUR,CP008,TV002,2862.75926815943,3090.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,695,2165.77,-0.6196,False
209,2802,20250304,P016,B007,CH003,TT001,O004,CUR001,20250304-EUR,CP013,TV003,4807.008610794429,5074.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,599,4788.21,-0.6403,False
210,9155,20250203,P009,B006,CH003,TT003,O002,CUR001,20250203-EUR,CP006,TV003,6901.599751837778,7090.7,23.18,23.82,0.0,0.0,0.0,0.0,23.18,23.82,0.003359,True,False,306,1790.86,-0.1777,False
211,9120,20230425,P016,B004,CH003,TT001,O004,CUR001,20230425-EUR,CP015,TV004,12924.3448828275,14245.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,675,3157.09,-0.6403,False
212,7616,20240825,P013,B002,CH002,TT006,O007,CUR001,20240823-EUR,CP004,TV003,6728.910196478897,7483.22,0.0,0.0,72.87,81.04,0.0,0.0,72.87,81.04,0.01083,True,False,767,7335.86,0.8688,False
213,6534,20230115,P024,B005,CH002,TT002,O005,CUR001,20230113-EUR,CP007,TV002,3898.450804439648,4215.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,664,1883.12,-0.6196,False
214,5061,20230425,P005,B007,CH002,TT005,O004,CUR001,20230425-EUR,CP013,TV001,482.6980989558252,532.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,641,4662.06,-0.6403,False
215,1262,20230823,P006,B005,CH001,TT005,O001,CUR001,20230823-EUR,CP004,TV002,1512.471042793745,1634.22,48.88,52.81,0.0,0.0,0.0,0.0,48.88,52.81,0.032315,True,False,781,8024.65,0.3483,False
216,7287,20250317,P012,B004,CH003,TT002,O002,CUR001,20250317-EUR,CP009,TV003,5743.382747670052,6262.01,0.0,0.0,61.43,66.98,0.0,0.0,61.43,66.98,0.010696,True,False,791,1324.37,0.6228,False
217,9815,20230418,P023,B005,CH001,TT003,O004,CUR001,20230418-EUR,CP018,TV003,4594.500122215881,5041.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,751,6082.81,-0.6403,False
218,3049,20240414,P013,B001,CH002,TT001,O002,CUR001,20240412-EUR,CP006,TV003,6606.273347526672,7037.0,0.0,0.0,8.93,9.51,0.0,0.0,8.93,9.51,0.001351,True,False,323,1517.16,-0.4432,False
219,6423,20240426,P009,B004,CH004,TT005,O003,CUR001,20240426-EUR,CP019,TV002,4234.026866203159,4536.34,18.64,19.97,0.0,0.0,0.0,0.0,18.64,19.97,0.004402,True,False,845,3174.81,-0.2695,False
220,5548,20230817,P004,B003,CH003,TT003,O004,CUR001,20230817-EUR,CP011,TV003,4682.696358857946,5104.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,450,4485.75,-0.6403,False
221,4108,20240831,P008,B006,CH004,TT004,O003,CUR001,20240830-EUR,CP012,TV002,1225.996630482062,1359.26,32.89,36.47,0.0,0.0,167.57,185.78,200.46,222.25,0.163508,True,True,524,6226.84,3.4861,True
222,8158,20240412,P001,B008,CH004,TT004,O007,CUR001,20240412-EUR,CP004,TV003,5100.040218506671,5432.56,0.0,0.0,0.0,0.0,71.32,75.97,71.32,75.97,0.013984,True,True,790,8279.88,0.7753,False
223,8400,20230606,P017,B003,CH002,TT005,O002,CUR001,20230606-EUR,CP006,TV002,1414.403652584721,1511.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,311,2510.1,-0.6196,False
224,4170,20230103,P025,B006,CH003,TT002,O007,CUR001,20230103-EUR,CP004,TV002,2879.194936749561,3036.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,799,8480.95,-0.6253,False
225,3255,20230815,P012,B004,CH001,TT002,O006,CUR001,20230815-EUR,CP013,TV003,8873.707873016148,9695.41,0.0,0.0,87.3,95.38,0.0,0.0,87.3,95.38,0.009838,True,False,638,5343.98,1.1306,False
226,2154,20241027,P016,B006,CH004,TT002,O004,CUR001,20241025-EUR,CP013,TV003,6140.192859940305,6646.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,651,5881.66,-0.6403,False
227,5499,20241209,P024,B008,CH002,TT003,O007,CUR002,20241209-USD,CP001,TV002,4544.085766391766,4544.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,502,7150.39,-0.6253,False
228,7295,20240709,P015,B006,CH004,TT004,O007,CUR001,20240709-EUR,CP001,TV002,1898.220255929552,2052.74,0.0,0.0,85.79,92.77,189.0,204.38,274.79,297.15,0.144758,True,True,400,9573.89,4.8533,True
229,7197,20240903,P017,B004,CH002,TT003,O002,CUR002,20240903-USD,CP007,TV002,2559.625550899366,2559.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,664,2001.67,-0.6196,False
230,2648,20240321,P022,B003,CH002,TT006,O007,CUR001,20240321-EUR,CP004,TV002,2580.808989841624,2814.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,755,7133.96,-0.6253,False
231,6539,20230407,P025,B001,CH003,TT006,O004,CUR002,20230407-USD,CP014,TV002,4647.498294832009,4647.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,638,6603.85,-0.6403,False
232,5199,20250114,P018,B006,CH004,TT005,O001,CUR001,20250114-EUR,CP002,TV003,5830.453553631972,5973.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,666,8287.62,-0.6253,False
233,9445,20230624,P010,B002,CH001,TT006,O003,CUR001,20230623-EUR,CP011,TV003,9062.100798881507,9863.19,47.54,51.74,0.0,0.0,0.0,0.0,47.54,51.74,0.005246,True,False,360,5709.16,0.3203,False
234,3557,20250519,P002,B008,CH001,TT002,O002,CUR001,20250519-EUR,CP010,TV003,5410.038122028261,6092.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,811,1632.27,-0.6196,False
235,6592,20240413,P005,B002,CH003,TT005,O007,CUR001,20240412-EUR,CP001,TV003,6103.989257264795,6501.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,399,8161.35,-0.6253,False
236,1098,20241214,P007,B008,CH003,TT004,O003,CUR002,20241214-USD,CP019,TV003,9174.194378678418,9174.19,9.82,9.82,0.0,0.0,123.68,123.68,133.5,133.5,0.014552,True,True,833,3061.83,1.8383,False
