Date,Currency,RateToUSD,FXRateDate,RateSource
2023-05-24,USD,1.0,2023-05-24,Native USD; no conversion applied
2023-05-25,EUR,1.0735,2023-05-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-25,USD,1.0,2023-05-25,Native USD; no conversion applied
2023-05-26,EUR,1.0751,2023-05-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-26,USD,1.0,2023-05-26,Native USD; no conversion applied
2023-05-27,EUR,1.0751,2023-05-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-27,USD,1.0,2023-05-27,Native USD; no conversion applied
2023-05-28,EUR,1.0751,2023-05-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-28,USD,1.0,2023-05-28,Native USD; no conversion applied
2023-05-29,EUR,1.0715,2023-05-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-29,USD,1.0,2023-05-29,Native USD; no conversion applied
2023-05-30,EUR,1.0744,2023-05-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-30,USD,1.0,2023-05-30,Native USD; no conversion applied
2023-05-31,EUR,1.0683,2023-05-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-05-31,USD,1.0,2023-05-31,Native USD; no conversion applied
2023-06-01,EUR,1.0697,2023-06-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-01,USD,1.0,2023-06-01,Native USD; no conversion applied
2023-06-02,EUR,1.0763,2023-06-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-02,USD,1.0,2023-06-02,Native USD; no conversion applied
2023-06-03,EUR,1.0763,2023-06-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-03,USD,1.0,2023-06-03,Native USD; no conversion applied
2023-06-04,EUR,1.0763,2023-06-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-04,USD,1.0,2023-06-04,Native USD; no conversion applied
2023-06-05,EUR,1.069,2023-06-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-05,USD,1.0,2023-06-05,Native USD; no conversion applied
2023-06-06,EUR,1.0683,2023-06-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-06,USD,1.0,2023-06-06,Native USD; no conversion applied
2023-06-07,EUR,1.0717,2023-06-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-07,USD,1.0,2023-06-07,Native USD; no conversion applied
2023-06-08,EUR,1.0737,2023-06-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-08,USD,1.0,2023-06-08,Native USD; no conversion applied
2023-06-09,EUR,1.078,2023-06-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-09,USD,1.0,2023-06-09,Native USD; no conversion applied
2023-06-10,EUR,1.078,2023-06-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-10,USD,1.0,2023-06-10,Native USD; no conversion applied
2023-06-11,EUR,1.078,2023-06-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-11,USD,1.0,2023-06-11,Native USD; no conversion applied
2023-06-12,EUR,1.0765,2023-06-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-12,USD,1.0,2023-06-12,Native USD; no conversion applied
2023-06-13,EUR,1.0793,2023-06-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-13,USD,1.0,2023-06-13,Native USD; no conversion applied
2023-06-14,EUR,1.0809,2023-06-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-14,USD,1.0,2023-06-14,Native USD; no conversion applied
2023-06-15,EUR,1.0819,2023-06-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-15,USD,1.0,2023-06-15,Native USD; no conversion applied
2023-06-16,EUR,1.0966,2023-06-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-16,USD,1.0,2023-06-16,Native USD; no conversion applied
2023-06-17,EUR,1.0966,2023-06-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-17,USD,1.0,2023-06-17,Native USD; no conversion applied
2023-06-18,EUR,1.0966,2023-06-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-18,USD,1.0,2023-06-18,Native USD; no conversion applied
2023-06-19,EUR,1.0922,2023-06-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-19,USD,1.0,2023-06-19,Native USD; no conversion applied
2023-06-20,EUR,1.0933,2023-06-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-20,USD,1.0,2023-06-20,Native USD; no conversion applied
2023-06-21,EUR,1.0923,2023-06-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-21,USD,1.0,2023-06-21,Native USD; no conversion applied
2023-06-22,EUR,1.0985,2023-06-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-22,USD,1.0,2023-06-22,Native USD; no conversion applied
2023-06-23,EUR,1.0884,2023-06-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-23,USD,1.0,2023-06-23,Native USD; no conversion applied
2023-06-24,EUR,1.0884,2023-06-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-24,USD,1.0,2023-06-24,Native USD; no conversion applied
2023-06-25,EUR,1.0884,2023-06-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-25,USD,1.0,2023-06-25,Native USD; no conversion applied
2023-06-26,EUR,1.0918,2023-06-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-26,USD,1.0,2023-06-26,Native USD; no conversion applied
2023-06-27,EUR,1.0951,2023-06-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-27,USD,1.0,2023-06-27,Native USD; no conversion applied
2023-06-28,EUR,1.0938,2023-06-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-28,USD,1.0,2023-06-28,Native USD; no conversion applied
2023-06-29,EUR,1.0938,2023-06-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-29,USD,1.0,2023-06-29,Native USD; no conversion applied
2023-06-30,EUR,1.0866,2023-06-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-06-30,USD,1.0,2023-06-30,Native USD; no conversion applied
2023-07-01,EUR,1.0866,2023-06-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-01,USD,1.0,2023-07-01,Native USD; no conversion applied
2023-07-02,EUR,1.0866,2023-06-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-02,USD,1.0,2023-07-02,Native USD; no conversion applied
2023-07-03,EUR,1.0899,2023-07-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-03,USD,1.0,2023-07-03,Native USD; no conversion applied
2023-07-04,EUR,1.0895,2023-07-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-04,USD,1.0,2023-07-04,Native USD; no conversion applied
2023-07-05,EUR,1.0879,2023-07-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-05,USD,1.0,2023-07-05,Native USD; no conversion applied
2023-07-06,EUR,1.0899,2023-07-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-06,USD,1.0,2023-07-06,Native USD; no conversion applied
2023-07-07,EUR,1.0888,2023-07-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-07,USD,1.0,2023-07-07,Native USD; no conversion applied
2023-07-08,EUR,1.0888,2023-07-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-08,USD,1.0,2023-07-08,Native USD; no conversion applied
2023-07-09,EUR,1.0888,2023-07-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-09,USD,1.0,2023-07-09,Native USD; no conversion applied
2023-07-10,EUR,1.0956,2023-07-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-10,USD,1.0,2023-07-10,Native USD; no conversion applied
2023-07-11,EUR,1.0989,2023-07-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-11,USD,1.0,2023-07-11,Native USD; no conversion applied
2023-07-12,EUR,1.1022,2023-07-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-12,USD,1.0,2023-07-12,Native USD; no conversion applied
2023-07-13,EUR,1.1182,2023-07-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-13,USD,1.0,2023-07-13,Native USD; no conversion applied
2023-07-14,EUR,1.1221,2023-07-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-14,USD,1.0,2023-07-14,Native USD; no conversion applied
2023-07-15,EUR,1.1221,2023-07-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-15,USD,1.0,2023-07-15,Native USD; no conversion applied
2023-07-16,EUR,1.1221,2023-07-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-16,USD,1.0,2023-07-16,Native USD; no conversion applied
2023-07-17,EUR,1.123,2023-07-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-17,USD,1.0,2023-07-17,Native USD; no conversion applied
2023-07-18,EUR,1.1255,2023-07-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-18,USD,1.0,2023-07-18,Native USD; no conversion applied
2023-07-19,EUR,1.1222,2023-07-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-19,USD,1.0,2023-07-19,Native USD; no conversion applied
2023-07-20,EUR,1.1197,2023-07-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-20,USD,1.0,2023-07-20,Native USD; no conversion applied
2023-07-21,EUR,1.1123,2023-07-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-21,USD,1.0,2023-07-21,Native USD; no conversion applied
2023-07-22,EUR,1.1123,2023-07-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-22,USD,1.0,2023-07-22,Native USD; no conversion applied
2023-07-23,EUR,1.1123,2023-07-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-23,USD,1.0,2023-07-23,Native USD; no conversion applied
2023-07-24,EUR,1.1096,2023-07-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-24,USD,1.0,2023-07-24,Native USD; no conversion applied
2023-07-25,EUR,1.1051,2023-07-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-25,USD,1.0,2023-07-25,Native USD; no conversion applied
2023-07-26,EUR,1.1059,2023-07-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-26,USD,1.0,2023-07-26,Native USD; no conversion applied
2023-07-27,EUR,1.1125,2023-07-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-27,USD,1.0,2023-07-27,Native USD; no conversion applied
2023-07-28,EUR,1.101,2023-07-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-28,USD,1.0,2023-07-28,Native USD; no conversion applied
2023-07-29,EUR,1.101,2023-07-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-29,USD,1.0,2023-07-29,Native USD; no conversion applied
2023-07-30,EUR,1.101,2023-07-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-30,USD,1.0,2023-07-30,Native USD; no conversion applied
2023-07-31,EUR,1.1023,2023-07-31,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-07-31,USD,1.0,2023-07-31,Native USD; no conversion applied
2023-08-01,EUR,1.097,2023-08-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-08-01,USD,1.0,2023-08-01,Native USD; no conversion applied
2023-08-02,EUR,1.0985,2023-08-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-08-02,USD,1.0,2023-08-02,Native USD; no conversion applied
2023-08-03,EUR,1.0932,2023-08-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-08-03,USD,1.0,2023-08-03,Native USD; no conversion applied
2023-08-04,EUR,1.0946,2023-08-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-08-04,USD,1.0,2023-08-04,Native USD; no conversion applied
2023-08-05,EUR,1.0946,2023-08-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2023-08-05,USD,1.0,2023-08-05,Native USD; no conversion applied
2023-08-06,EUR,1.0946,2023-08-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
