CustomerID,Transactions,FirstTransactionDate,LastTransactionDate,PrimaryCustomerSegment,PrimaryCreditScoreBand,PrimaryMonthlyIncomeBand,AverageCustomerScore,AverageMonthlyIncome,TotalAmountUSD,TotalFeesUSD,HighFeeBurdenTransactions,SegmentVersionCount,ScoreVersionCount,IncomeVersionCount,ProfileChangesDetected
1221,1,2024-01-06,2024-01-06,Middle Income Segment,Exceptional,3k-6k,818.0,5989.5,1723.01,0.0,0,1,1,1,False
1223,2,2023-04-06,2024-09-01,Low Income Segment,Exceptional,3k-6k,691.0,3853.925,11586.509999999998,8.47,0,2,2,2,True
1224,6,2023-02-27,2025-04-20,High Income Segment,Poor,3k-6k,554.0,4341.95,35827.16,680.5699999999999,3,3,6,6,True
1225,3,2023-04-16,2024-05-29,Middle Income Segment,Exceptional,6k-10k,842.6666666666666,7409.883333333334,21501.88,243.49999999999997,1,2,3,3,True
1226,4,2023-04-15,2025-04-21,High Income Segment,Good,6k-10k,616.25,8899.2575,37270.99,256.7,0,1,4,4,True
1227,3,2025-02-15,2025-04-20,High Income Segment,Exceptional,3k-6k,703.0,5395.03,5098.13,54.16,0,3,3,3,True
1228,1,2023-03-05,2023-03-05,Low Income Segment,Very Good,Under 3k,792.0,1479.06,10125.06,50.35,0,1,1,1,False
1229,1,2024-01-02,2024-01-02,High Income Segment,Exceptional,6k-10k,838.0,8207.7,236.05,19.45,0,1,1,1,False
1231,2,2023-08-31,2025-03-26,High Income Segment,Good,3k-6k,585.5,5920.495,19706.77,0.0,0,2,2,2,True
1232,4,2023-04-02,2024-11-30,High Income Segment,Poor,6k-10k,558.0,6967.4974999999995,17251.9,177.84,1,2,4,4,True
1233,4,2023-09-10,2025-04-03,High Income Segment,Poor,6k-10k,549.25,7344.4675,33861.99,48.62,0,2,4,4,True
1234,5,2023-04-22,2025-01-05,High Income Segment,Exceptional,6k-10k,683.6,7007.608,23969.88,318.57,1,2,5,5,True
1235,2,2023-07-18,2023-10-30,Low Income Segment,Poor,3k-6k,436.0,3551.7749999999996,5100.9,0.0,0,2,2,2,True
1236,2,2023-05-20,2025-01-10,High Income Segment,Fair,6k-10k,679.0,8371.44,10497.2,316.0,1,1,2,2,True
1237,2,2023-01-18,2023-10-25,High Income Segment,Fair,6k-10k,512.5,9721.099999999999,3154.0299999999997,0.0,0,1,2,2,True
1238,4,2023-04-14,2023-12-29,Middle Income Segment,Poor,6k-10k,549.5,6319.0425,18222.25,142.0,0,3,4,4,True
1239,2,2024-10-09,2025-01-26,High Income Segment,Fair,3k-6k,670.0,7344.115,10269.45,121.99,0,2,2,2,True
1240,2,2023-12-17,2024-02-29,High Income Segment,Poor,6k-10k,490.0,4824.095,12079.859999999999,3.77,0,2,2,2,True
1241,2,2025-04-09,2025-04-26,Middle Income Segment,Exceptional,3k-6k,566.5,4922.505,20015.199999999997,0.0,0,1,2,2,True
1242,3,2023-12-16,2025-01-04,Middle Income Segment,Exceptional,3k-6k,708.6666666666666,6349.786666666667,11075.14,98.63,0,2,3,3,True
1243,1,2023-06-01,2023-06-01,Low Income Segment,Good,Under 3k,724.0,2960.37,5613.38,0.0,0,1,1,1,False
1244,6,2023-08-12,2024-11-09,Middle Income Segment,Poor,3k-6k,493.1666666666667,4500.995,30516.14,285.71000000000004,1,3,6,6,True
1245,1,2024-05-01,2024-05-01,Low Income Segment,Good,Under 3k,697.0,2279.36,1360.31,0.0,0,1,1,1,False
1246,4,2023-03-28,2024-07-11,Middle Income Segment,Poor,3k-6k,508.0,4364.0175,32708.519999999997,181.17,1,2,4,4,True
1247,1,2024-01-22,2024-01-22,Middle Income Segment,Good,3k-6k,683.0,5539.3,5164.67,0.0,0,1,1,1,False
1248,2,2023-10-24,2024-10-01,Low Income Segment,Poor,3k-6k,516.0,3721.8250000000003,2241.71,98.67999999999999,0,2,2,2,True
1249,3,2023-01-22,2024-12-10,Middle Income Segment,Exceptional,6k-10k,676.6666666666666,6531.636666666666,16274.130000000001,96.39999999999999,0,2,3,3,True
1250,2,2024-04-18,2024-06-07,High Income Segment,Poor,3k-6k,471.0,6940.0,9279.75,11.86,0,2,2,2,True
1252,2,2024-11-29,2025-03-24,Low Income Segment,Fair,3k-6k,499.0,3362.885,10741.779999999999,122.7,0,2,2,2,True
1253,2,2024-03-09,2024-07-03,High Income Segment,Fair,3k-6k,495.0,7502.9400000000005,6595.299999999999,0.0,0,2,2,2,True
1254,2,2023-07-08,2023-08-31,High Income Segment,Good,3k-6k,615.5,5779.625,6128.5,20.24,0,2,2,2,True
1255,4,2023-02-17,2024-10-25,Middle Income Segment,Poor,3k-6k,547.0,4558.85,17538.4,98.78,0,3,4,4,True
1256,7,2023-03-21,2025-05-19,Middle Income Segment,Exceptional,3k-6k,659.5714285714286,4506.214285714285,42174.42,84.14,0,3,7,7,True
1257,1,2024-06-09,2024-06-09,High Income Segment,Poor,6k-10k,312.0,9308.46,13071.49,86.11,0,1,1,1,False
1258,2,2023-10-25,2023-11-29,Low Income Segment,Very Good,3k-6k,756.5,2685.34,9234.98,205.77,1,2,2,2,True
1259,1,2024-01-31,2024-01-31,Low Income Segment,Fair,Under 3k,624.0,1366.56,7182.63,0.0,0,1,1,1,False
1260,2,2024-12-23,2025-02-15,High Income Segment,Poor,6k-10k,559.0,4629.71,6822.16,74.66,0,2,2,2,True
1261,1,2025-02-17,2025-02-17,High Income Segment,Poor,6k-10k,448.0,8720.54,2369.42,36.62,0,1,1,1,False
1262,2,2023-07-09,2023-08-23,High Income Segment,Poor,3k-6k,632.0,6813.745,3174.24,98.6,0,2,2,2,True
1264,4,2023-01-10,2025-01-30,Low Income Segment,Poor,Under 3k,585.75,4101.365,25173.49,39.23,0,3,4,4,True
1265,1,2025-02-28,2025-02-28,High Income Segment,Very Good,6k-10k,746.0,7623.58,9620.0,0.0,0,1,1,1,False
1266,1,2023-05-27,2023-05-27,Middle Income Segment,Poor,3k-6k,307.0,4604.66,2481.18,0.0,0,1,1,1,False
1267,2,2023-07-02,2024-03-23,Low Income Segment,Fair,Under 3k,578.0,1663.49,8027.0599999999995,141.64,0,1,2,2,True
1268,2,2023-11-10,2024-11-22,High Income Segment,Poor,6k-10k,441.5,8349.07,15132.25,79.59,0,1,2,2,True
1269,4,2023-03-26,2024-07-28,High Income Segment,Fair,6k-10k,552.0,5761.625,10309.48,137.64,0,2,4,4,True
1270,4,2023-11-26,2025-01-28,High Income Segment,Exceptional,6k-10k,692.0,6598.6275,17214.86,146.3,0,2,4,4,True
1271,4,2024-08-07,2024-12-26,High Income Segment,Poor,3k-6k,531.25,6383.365,22023.37,231.94,1,2,4,4,True
1272,1,2024-10-28,2024-10-28,High Income Segment,Poor,6k-10k,347.0,9422.49,5221.11,0.0,0,1,1,1,False
1275,3,2023-09-06,2025-03-10,Middle Income Segment,Poor,6k-10k,384.6666666666667,4621.323333333333,14490.79,44.17,0,2,3,3,True
1276,3,2023-02-18,2025-03-11,Middle Income Segment,Poor,3k-6k,398.3333333333333,4085.1200000000003,19040.83,161.88,0,2,3,3,True
1277,6,2023-08-12,2025-01-22,High Income Segment,Good,6k-10k,707.6666666666666,6410.513333333333,36978.39,147.62,0,2,6,6,True
1278,1,2024-05-06,2024-05-06,Low Income Segment,Fair,Under 3k,604.0,2588.16,10251.82,100.69,0,1,1,1,False
1279,2,2024-05-28,2024-12-09,High Income Segment,Good,6k-10k,646.5,5220.95,5847.0,0.0,0,2,2,2,True
1281,2,2024-11-07,2025-01-18,High Income Segment,Fair,3k-6k,550.0,6584.115,11640.21,185.76999999999998,1,2,2,2,True
1282,3,2023-07-30,2023-10-19,Middle Income Segment,Exceptional,6k-10k,629.3333333333334,6505.576666666667,13025.64,135.5,0,2,3,3,True
1283,1,2024-11-19,2024-11-19,Low Income Segment,Exceptional,Under 3k,806.0,1129.83,3152.97,116.17,0,1,1,1,False
1284,1,2023-03-30,2023-03-30,Low Income Segment,Fair,Under 3k,588.0,1779.24,5047.27,0.0,0,1,1,1,False
1285,3,2023-06-22,2024-04-24,Middle Income Segment,Fair,6k-10k,580.0,5913.153333333333,20297.32,71.18,0,1,3,3,True
1286,1,2024-03-11,2024-03-11,Middle Income Segment,Exceptional,6k-10k,843.0,6267.44,790.12,108.94,0,1,1,1,False
1287,2,2023-09-28,2025-03-01,High Income Segment,Poor,6k-10k,660.0,5879.615,1469.29,0.0,0,2,2,2,True
1288,1,2023-01-05,2023-01-05,Low Income Segment,Fair,Under 3k,629.0,2194.69,6510.15,30.2,0,1,1,1,False
1289,3,2023-09-26,2024-12-09,Middle Income Segment,Poor,3k-6k,572.3333333333334,3911.013333333334,25903.35,185.01,1,2,3,3,True
1292,4,2023-01-22,2025-04-07,High Income Segment,Poor,6k-10k,518.0,6799.110000000001,36758.84,231.38,0,3,4,4,True
1293,2,2023-02-06,2023-10-20,High Income Segment,Good,3k-6k,552.5,5682.945,14240.23,46.72,0,2,2,2,True
1294,6,2023-01-29,2025-03-28,Middle Income Segment,Poor,6k-10k,609.5,5820.3,29520.59,258.36,1,3,6,6,True
1295,3,2023-11-22,2025-02-10,Middle Income Segment,Poor,3k-6k,529.6666666666666,6161.446666666667,19356.379999999997,281.94,1,2,3,3,True
1296,3,2023-11-29,2025-01-01,Middle Income Segment,Good,3k-6k,628.3333333333334,4139.096666666667,19063.49,0.0,0,2,3,3,True
1297,1,2024-12-28,2024-12-28,High Income Segment,Fair,6k-10k,630.0,7206.44,5997.7,48.53,0,1,1,1,False
1298,2,2023-08-12,2025-05-04,High Income Segment,Fair,6k-10k,487.5,7023.7,9299.470000000001,138.1,0,2,2,2,True
1299,1,2023-03-07,2023-03-07,High Income Segment,Exceptional,6k-10k,819.0,8569.74,3532.61,0.0,0,1,1,1,False
1300,2,2024-05-27,2024-10-23,High Income Segment,Poor,3k-6k,532.0,6915.11,20245.98,105.72,0,2,2,2,True
1301,4,2023-05-04,2024-04-09,High Income Segment,Poor,6k-10k,661.0,7401.8275,24165.690000000002,304.24,1,2,4,4,True
1302,3,2024-06-03,2025-05-13,Low Income Segment,Poor,Under 3k,530.3333333333334,4402.173333333333,21800.84,219.18,1,2,3,3,True
1303,3,2023-08-22,2024-03-13,High Income Segment,Very Good,3k-6k,610.3333333333334,4608.6466666666665,18063.14,80.34,0,3,3,3,True
1304,1,2024-03-30,2024-03-30,Middle Income Segment,Exceptional,3k-6k,825.0,3961.22,12837.86,29.58,0,1,1,1,False
1305,3,2024-01-22,2025-03-19,Middle Income Segment,Exceptional,3k-6k,589.3333333333334,5158.733333333334,6625.05,25.39,0,2,3,3,True
1306,3,2024-01-22,2024-07-16,Middle Income Segment,Poor,3k-6k,503.6666666666667,3637.846666666667,20236.579999999998,300.04,1,2,3,3,True
1307,5,2023-07-19,2025-04-11,Middle Income Segment,Fair,3k-6k,575.2,4900.226000000001,19253.42,209.49,0,2,5,5,True
1308,2,2023-06-11,2025-03-30,High Income Segment,Poor,6k-10k,514.0,7519.535,17746.239999999998,0.0,0,1,2,2,True
1309,2,2023-05-20,2024-03-04,Low Income Segment,Poor,3k-6k,620.5,3225.015,6924.59,0.0,0,2,2,2,True
1310,1,2024-06-15,2024-06-15,Middle Income Segment,Fair,3k-6k,669.0,3190.52,3948.41,85.94,0,1,1,1,False
1312,1,2024-07-28,2024-07-28,Low Income Segment,Fair,Under 3k,604.0,1422.31,464.26,0.0,0,1,1,1,False
1313,1,2023-02-21,2023-02-21,Low Income Segment,Good,Under 3k,694.0,1091.48,6898.59,47.56,0,1,1,1,False
1314,2,2024-02-20,2025-04-27,High Income Segment,Fair,6k-10k,483.0,4270.545,6727.900000000001,17.34,0,2,2,2,True
1316,1,2024-07-07,2024-07-07,Low Income Segment,Fair,Under 3k,645.0,2684.84,1108.97,0.0,0,1,1,1,False
1317,2,2023-07-29,2024-02-28,High Income Segment,Good,6k-10k,639.5,8621.835,14678.380000000001,127.01,0,1,2,2,True
1318,4,2023-05-27,2024-12-11,Middle Income Segment,Poor,6k-10k,553.25,6081.05,13583.75,90.28,0,2,4,4,True
1319,2,2023-02-18,2023-08-13,High Income Segment,Poor,6k-10k,447.0,8885.400000000001,9745.02,45.51,0,1,2,2,True
1320,2,2024-02-13,2024-12-20,High Income Segment,Exceptional,3k-6k,828.5,7626.68,13433.57,7.3,0,2,2,2,True
1321,2,2023-03-19,2023-12-23,High Income Segment,Fair,6k-10k,634.5,7029.655,5704.39,83.03,0,2,2,2,True
1322,1,2023-09-22,2023-09-22,Middle Income Segment,Good,3k-6k,709.0,5617.44,12731.89,40.32,0,1,1,1,False
1324,4,2023-02-05,2024-04-24,Middle Income Segment,Poor,6k-10k,478.0,5306.6675,7546.34,206.0,0,2,4,4,True
1325,6,2023-02-04,2025-01-24,High Income Segment,Poor,6k-10k,631.3333333333334,6032.3,20062.15,296.15999999999997,1,3,6,6,True
1326,1,2025-04-28,2025-04-28,Middle Income Segment,Poor,6k-10k,402.0,6890.79,5014.47,0.0,0,1,1,1,False
1327,1,2024-09-28,2024-09-28,Middle Income Segment,Very Good,3k-6k,779.0,5344.49,6102.91,98.67,0,1,1,1,False
1328,3,2024-09-18,2025-03-19,High Income Segment,Poor,3k-6k,535.0,4155.69,16771.8,53.36,0,3,3,3,True
1329,6,2023-02-11,2025-04-03,High Income Segment,Poor,6k-10k,541.8333333333334,6675.346666666667,33069.67,214.69,1,3,6,6,True
1330,1,2025-02-05,2025-02-05,Middle Income Segment,Good,3k-6k,718.0,4573.13,6795.47,49.23,0,1,1,1,False
1331,4,2023-02-01,2024-11-02,Middle Income Segment,Exceptional,3k-6k,685.0,5922.5650000000005,27278.67,245.7,0,2,4,4,True
1332,1,2024-09-15,2024-09-15,Middle Income Segment,Good,3k-6k,670.0,3113.13,1533.14,0.0,0,1,1,1,False
1333,3,2023-07-06,2024-07-23,Middle Income Segment,Fair,6k-10k,688.6666666666666,7211.736666666667,14701.39,48.16,0,2,3,3,True
1335,2,2024-01-10,2024-10-06,High Income Segment,Good,6k-10k,530.5,5013.465,13012.65,158.01,0,2,2,2,True
1336,2,2023-01-06,2025-01-05,High Income Segment,Good,3k-6k,563.5,6702.085,1182.75,347.51,2,2,2,2,True
1337,1,2024-12-06,2024-12-06,Middle Income Segment,Poor,3k-6k,394.0,3184.31,4986.18,35.33,0,1,1,1,False
1338,3,2023-09-10,2025-04-01,High Income Segment,Poor,6k-10k,536.3333333333334,6702.843333333333,10390.54,13.51,0,2,3,3,True
1339,2,2023-10-28,2025-04-09,Middle Income Segment,Good,3k-6k,550.0,4629.620000000001,5913.2,0.0,0,1,2,2,True
1340,5,2023-05-21,2025-01-22,Low Income Segment,Fair,Under 3k,609.8,2475.524,12248.7,232.06,0,2,5,5,True
1341,1,2023-10-12,2023-10-12,Middle Income Segment,Poor,6k-10k,447.0,6093.12,7548.13,13.02,0,1,1,1,False
1342,1,2023-12-10,2023-12-10,Low Income Segment,Poor,Under 3k,408.0,2358.35,2544.48,163.8,1,1,1,1,False
1343,3,2023-04-29,2024-09-22,High Income Segment,Poor,3k-6k,490.6666666666667,5833.403333333333,13917.099999999999,0.0,0,3,3,3,True
1345,1,2023-11-25,2023-11-25,Low Income Segment,Poor,Under 3k,524.0,2779.11,7007.89,0.0,0,1,1,1,False
1347,3,2023-10-25,2024-09-19,Middle Income Segment,Poor,6k-10k,522.0,6418.56,16317.07,308.73,1,2,3,3,True
1348,3,2023-03-22,2024-04-19,Middle Income Segment,Poor,3k-6k,543.0,4497.893333333333,29647.08,170.14,0,1,3,3,True
1349,2,2023-10-25,2024-02-14,Low Income Segment,Poor,3k-6k,507.0,4049.01,18385.579999999998,0.0,0,2,2,2,True
1350,1,2024-06-17,2024-06-17,Low Income Segment,Good,Under 3k,713.0,1642.45,6830.6,24.54,0,1,1,1,False
1352,3,2023-05-01,2024-07-23,Middle Income Segment,Poor,3k-6k,464.0,5445.963333333333,13715.77,86.78,0,1,3,3,True
1353,2,2023-12-30,2024-08-23,High Income Segment,Poor,3k-6k,519.5,6512.43,14012.529999999999,118.73,0,2,2,2,True
1354,5,2023-04-10,2025-01-05,Middle Income Segment,Poor,3k-6k,593.8,4214.14,26530.68,38.6,0,2,5,5,True
1355,1,2023-11-04,2023-11-04,Low Income Segment,Poor,Under 3k,558.0,1075.52,8180.3,0.0,0,1,1,1,False
1356,3,2023-09-12,2024-10-10,Middle Income Segment,Poor,3k-6k,410.3333333333333,4348.18,16310.37,34.78,0,2,3,3,True
1357,3,2024-02-19,2024-09-26,High Income Segment,Poor,3k-6k,588.3333333333334,5290.69,6637.969999999999,44.76,0,3,3,3,True
1358,3,2023-06-21,2023-12-06,Middle Income Segment,Poor,6k-10k,423.0,6934.573333333334,8417.12,112.5,0,2,3,3,True
1359,1,2024-01-28,2024-01-28,Middle Income Segment,Poor,3k-6k,526.0,3339.4,5424.71,42.33,0,1,1,1,False
1360,3,2024-07-22,2025-01-15,High Income Segment,Fair,6k-10k,572.6666666666666,6861.8,18644.93,124.06,0,2,3,3,True
1361,1,2025-01-11,2025-01-11,Low Income Segment,Poor,Under 3k,519.0,2599.88,3267.17,9.42,0,1,1,1,False
1362,3,2023-05-22,2023-11-22,Middle Income Segment,Poor,3k-6k,448.6666666666667,3285.8933333333334,21753.91,27.42,0,2,3,3,True
1363,3,2023-02-13,2024-07-10,High Income Segment,Fair,6k-10k,622.3333333333334,7528.0233333333335,17987.82,229.47,0,1,3,3,True
1364,7,2023-01-03,2025-03-10,Middle Income Segment,Fair,3k-6k,633.7142857142857,4508.917142857143,46294.07,152.95,0,3,7,7,True
1365,2,2023-10-03,2024-08-25,Middle Income Segment,Poor,3k-6k,421.5,3388.17,18200.690000000002,24.01,0,1,2,2,True
1366,1,2025-03-19,2025-03-19,Low Income Segment,Poor,Under 3k,315.0,2663.39,3761.36,69.38,0,1,1,1,False
1368,1,2023-05-28,2023-05-28,Middle Income Segment,Fair,6k-10k,626.0,6325.08,12840.68,0.0,0,1,1,1,False
1369,1,2023-11-22,2023-11-22,High Income Segment,Good,6k-10k,729.0,9092.6,7696.45,0.0,0,1,1,1,False
1370,3,2023-07-02,2024-08-16,Middle Income Segment,Poor,3k-6k,496.0,4347.72,19917.66,168.23,1,2,3,3,True
1371,3,2023-05-22,2024-12-21,Low Income Segment,Poor,Under 3k,481.6666666666667,3748.85,22126.46,26.06,0,2,3,3,True
1372,3,2023-06-26,2024-07-03,Middle Income Segment,Poor,3k-6k,545.0,4729.990000000001,22521.83,52.58,0,1,3,3,True
1373,1,2025-01-18,2025-01-18,Low Income Segment,Poor,Under 3k,578.0,1679.88,1760.95,142.58,1,1,1,1,False
1374,1,2023-04-13,2023-04-13,Middle Income Segment,Fair,3k-6k,622.0,5800.92,13598.63,0.0,0,1,1,1,False
1375,5,2023-03-10,2024-12-01,High Income Segment,Poor,6k-10k,505.2,6053.039999999999,20130.050000000003,102.94,0,3,5,5,True
1376,2,2023-02-23,2024-10-23,High Income Segment,Good,6k-10k,722.0,8491.075,23413.940000000002,95.39,0,1,2,2,True
1377,1,2024-07-02,2024-07-02,Middle Income Segment,Poor,3k-6k,503.0,4986.84,192.54,0.0,0,1,1,1,False
1378,3,2023-03-10,2024-07-31,Middle Income Segment,Fair,3k-6k,586.6666666666666,5904.95,15766.92,52.58,0,2,3,3,True
1379,1,2025-02-11,2025-02-11,Middle Income Segment,Poor,6k-10k,409.0,6185.24,13983.83,0.0,0,1,1,1,False
1381,2,2023-02-11,2024-10-02,High Income Segment,Poor,6k-10k,430.5,6131.575,9899.9,21.63,0,2,2,2,True
1382,3,2023-04-02,2024-06-03,Middle Income Segment,Poor,3k-6k,447.3333333333333,4650.906666666667,23871.75,83.92,0,1,3,3,True
1383,2,2025-01-30,2025-05-05,High Income Segment,Poor,3k-6k,546.0,5185.8099999999995,21197.949999999997,150.7,0,2,2,2,True
1384,1,2024-04-24,2024-04-24,High Income Segment,Poor,6k-10k,407.0,7868.88,2281.36,0.0,0,1,1,1,False
1385,1,2024-08-18,2024-08-18,High Income Segment,Good,6k-10k,727.0,9004.48,567.6,0.0,0,1,1,1,False
1386,7,2023-01-07,2024-07-27,High Income Segment,Fair,3k-6k,569.8571428571429,5625.185714285714,35479.9,291.88,1,3,7,7,True
1387,1,2023-04-06,2023-04-06,Middle Income Segment,Poor,3k-6k,366.0,5252.41,499.08,0.0,0,1,1,1,False
1388,1,2025-05-20,2025-05-20,High Income Segment,Poor,6k-10k,382.0,7859.51,942.98,0.0,0,1,1,1,False
1389,1,2023-05-21,2023-05-21,High Income Segment,Poor,6k-10k,349.0,8694.32,15980.88,0.0,0,1,1,1,False
1390,5,2023-07-03,2025-01-21,High Income Segment,Poor,3k-6k,652.2,5662.29,29511.65,0.0,0,3,5,5,True
1391,4,2023-05-02,2024-08-05,Middle Income Segment,Poor,3k-6k,562.75,5838.755,18457.01,177.95,0,2,4,4,True
1392,4,2023-04-07,2024-02-08,Middle Income Segment,Poor,3k-6k,565.5,3896.69,21385.8,263.48,0,2,4,4,True
1393,5,2023-01-13,2025-01-31,Low Income Segment,Fair,3k-6k,635.8,4139.85,26946.480000000003,262.21000000000004,0,3,5,5,True
1394,2,2023-02-01,2024-07-11,Low Income Segment,Poor,3k-6k,400.5,4063.7,7293.8099999999995,77.46000000000001,0,2,2,2,True
1395,3,2023-10-24,2025-05-16,Middle Income Segment,Fair,3k-6k,615.6666666666666,3969.093333333333,10746.3,28.86,0,2,3,3,True
1397,1,2025-03-27,2025-03-27,Middle Income Segment,Very Good,3k-6k,782.0,3591.56,787.98,0.0,0,1,1,1,False
1398,2,2023-06-14,2024-04-25,High Income Segment,Poor,6k-10k,339.5,4605.9,5966.0599999999995,0.0,0,2,2,2,True
1399,2,2023-06-02,2023-10-21,Low Income Segment,Good,3k-6k,557.5,3998.3900000000003,5071.52,207.37,1,2,2,2,True
1400,3,2023-12-12,2025-04-09,Middle Income Segment,Good,6k-10k,629.6666666666666,6643.34,17054.05,50.18,0,2,3,3,True
1402,4,2023-06-28,2024-04-12,Low Income Segment,Poor,Under 3k,423.75,4657.58,23040.899999999998,181.79,0,3,4,4,True
1403,1,2024-07-18,2024-07-18,High Income Segment,Good,6k-10k,717.0,7229.39,5921.45,108.35,0,1,1,1,False
1404,4,2024-01-10,2025-05-19,Middle Income Segment,Poor,6k-10k,480.0,6600.405,23738.46,146.8,0,2,4,4,True
1405,2,2023-10-07,2024-04-19,High Income Segment,Poor,3k-6k,463.0,6381.2699999999995,10793.880000000001,0.0,0,2,2,2,True
1406,3,2023-09-10,2025-04-07,Middle Income Segment,Poor,3k-6k,556.6666666666666,6283.19,7667.5599999999995,20.29,0,2,3,3,True
1407,1,2023-02-13,2023-02-13,Middle Income Segment,Poor,3k-6k,517.0,3488.15,768.39,0.0,0,1,1,1,False
1409,1,2023-04-28,2023-04-28,Low Income Segment,Fair,Under 3k,614.0,2855.86,343.16,0.0,0,1,1,1,False
1410,1,2023-04-20,2023-04-20,High Income Segment,Poor,6k-10k,516.0,7940.01,7324.29,46.23,0,1,1,1,False
1411,1,2024-12-25,2024-12-25,High Income Segment,Fair,6k-10k,581.0,8257.92,3162.63,22.97,0,1,1,1,False
1412,1,2024-01-03,2024-01-03,Middle Income Segment,Poor,3k-6k,521.0,4199.36,11022.66,30.57,0,1,1,1,False
1413,2,2023-06-03,2024-04-08,High Income Segment,Poor,6k-10k,377.5,7199.205,17671.36,0.0,0,2,2,2,True
1414,2,2025-01-07,2025-05-18,High Income Segment,Poor,3k-6k,411.0,6448.875,17023.23,11.1,0,2,2,2,True
1415,2,2024-01-14,2025-05-01,Middle Income Segment,Poor,3k-6k,444.0,4189.165,14705.099999999999,19.78,0,1,2,2,True
1416,2,2023-08-18,2024-07-19,Low Income Segment,Fair,3k-6k,658.5,3276.1899999999996,3352.45,15.61,0,2,2,2,True
1417,1,2023-08-17,2023-08-17,Middle Income Segment,Very Good,3k-6k,761.0,3273.06,3232.26,0.0,0,1,1,1,False
1418,3,2023-09-24,2024-05-29,Middle Income Segment,Poor,3k-6k,580.6666666666666,4517.1033333333335,18921.55,162.45,0,2,3,3,True
1419,5,2023-01-24,2025-04-15,Middle Income Segment,Good,3k-6k,618.2,6332.58,19757.14,169.48000000000002,1,2,5,5,True
1420,2,2023-05-14,2023-11-14,High Income Segment,Poor,3k-6k,459.5,6455.475,3007.29,195.63,1,2,2,2,True
1421,4,2023-11-28,2024-10-12,High Income Segment,Exceptional,6k-10k,610.5,7328.36,10058.2,172.38,1,2,4,4,True
1422,3,2023-02-16,2024-09-09,High Income Segment,Poor,6k-10k,588.0,5219.34,16343.83,301.02,1,2,3,3,True
1423,1,2023-02-24,2023-02-24,High Income Segment,Very Good,6k-10k,763.0,7881.89,6779.52,0.0,0,1,1,1,False
1424,1,2023-02-03,2023-02-03,High Income Segment,Good,6k-10k,717.0,9220.06,3166.51,0.0,0,1,1,1,False
1425,2,2023-02-28,2023-04-25,Low Income Segment,Poor,3k-6k,395.5,4297.35,13265.800000000001,181.88,0,2,2,2,True
1426,1,2023-07-19,2023-07-19,Middle Income Segment,Very Good,3k-6k,766.0,4377.71,3679.03,0.0,0,1,1,1,False
1427,1,2023-05-24,2023-05-24,Low Income Segment,Poor,Under 3k,315.0,2362.16,4311.61,0.0,0,1,1,1,False
1429,2,2023-08-11,2024-03-27,High Income Segment,Poor,6k-10k,492.0,7032.1,2099.08,42.730000000000004,0,2,2,2,True
1430,1,2023-02-19,2023-02-19,High Income Segment,Fair,6k-10k,626.0,7023.33,9224.19,48.72,0,1,1,1,False
1432,2,2023-08-06,2024-02-05,High Income Segment,Fair,6k-10k,695.5,5525.469999999999,5971.92,0.0,0,2,2,2,True
1433,1,2023-07-28,2023-07-28,High Income Segment,Good,6k-10k,703.0,9959.54,13443.59,0.0,0,1,1,1,False
1434,2,2024-02-09,2024-06-06,Low Income Segment,Poor,3k-6k,513.0,3668.8900000000003,4351.4,160.37,0,2,2,2,True
1435,2,2023-06-25,2024-07-13,Low Income Segment,Fair,3k-6k,472.0,3163.635,11750.66,142.39,0,2,2,2,True
1436,3,2024-02-23,2024-12-29,Middle Income Segment,Poor,3k-6k,627.6666666666666,2659.6,21964.519999999997,90.08,0,2,3,3,True
1437,3,2024-02-28,2025-05-16,Middle Income Segment,Exceptional,3k-6k,659.0,3790.1733333333336,24518.21,6.06,0,2,3,3,True
1439,1,2024-11-23,2024-11-23,Low Income Segment,Good,Under 3k,720.0,2818.18,7657.0,65.97,0,1,1,1,False
1440,3,2024-01-10,2025-04-18,Middle Income Segment,Poor,3k-6k,538.6666666666666,5992.836666666666,18617.5,376.34000000000003,2,2,3,3,True
1441,2,2023-04-17,2024-10-08,Low Income Segment,Exceptional,3k-6k,662.0,4283.86,11706.73,163.09,1,2,2,2,True
1442,3,2023-04-13,2025-05-14,Middle Income Segment,Exceptional,6k-10k,666.0,6757.639999999999,9598.91,190.85,1,2,3,3,True
1443,3,2023-02-03,2025-04-01,High Income Segment,Exceptional,6k-10k,775.6666666666666,6392.483333333334,23137.600000000002,113.17999999999999,0,2,3,3,True
