city,latitude,longitude,listing_count
Rio de Janeiro,-22.92,-43.25,43
Rio de Janeiro,-22.9,-43.18,42
Rio de Janeiro,-23.03,-43.49,41
Rio de Janeiro,-22.99,-43.25,41
Rio de Janeiro,-22.99,-43.36,40
Rio de Janeiro,-22.96,-43.39,38
Rio de Janeiro,-22.93,-43.25,38
Rio de Janeiro,-22.92,-43.26,36
Rio de Janeiro,-22.91,-43.2,36
Rio de Janeiro,-22.98,-43.24,35
Rio de Janeiro,-22.94,-43.36,35
Rio de Janeiro,-22.91,-43.25,35
Rio de Janeiro,-23.01,-43.47,35
Rio de Janeiro,-22.95,-43.38,34
Rio de Janeiro,-23.0,-43.26,32
Rio de Janeiro,-23.01,-43.48,32
Rio de Janeiro,-22.94,-43.33,31
Rio de Janeiro,-22.96,-43.41,31
Rio de Janeiro,-22.94,-43.35,29
Rio de Janeiro,-23.02,-43.31,29
Rio de Janeiro,-23.0,-43.36,28
Rio de Janeiro,-22.9,-43.19,28
Rio de Janeiro,-22.94,-43.34,27
Rio de Janeiro,-22.95,-43.34,26
Rio de Janeiro,-22.99,-43.27,26
Rio de Janeiro,-22.94,-43.25,25
Rio de Janeiro,-23.01,-43.42,25
Rio de Janeiro,-22.95,-43.35,25
Rio de Janeiro,-22.93,-43.35,25
Rio de Janeiro,-23.02,-43.3,25
Rio de Janeiro,-22.97,-43.22,25
Rio de Janeiro,-22.94,-43.21,25
Rio de Janeiro,-23.06,-43.56,25
Rio de Janeiro,-22.97,-43.21,24
Rio de Janeiro,-22.9,-43.29,24
Rio de Janeiro,-22.9,-43.25,24
Rio de Janeiro,-22.89,-43.22,24
Rio de Janeiro,-23.01,-43.38,24
Rio de Janeiro,-22.98,-43.46,24
Rio de Janeiro,-23.03,-43.5,24
Rio de Janeiro,-22.89,-43.29,23
Rio de Janeiro,-22.9,-43.23,23
Rio de Janeiro,-22.98,-43.3,23
Rio de Janeiro,-22.9,-43.22,23
Rio de Janeiro,-23.0,-43.4,22
Rio de Janeiro,-22.99,-43.32,22
Rio de Janeiro,-22.99,-43.3,22
Rio de Janeiro,-23.0,-43.37,21
Rio de Janeiro,-22.89,-43.28,21
Rio de Janeiro,-22.91,-43.27,20
Rio de Janeiro,-23.0,-43.41,20
Rio de Janeiro,-22.93,-43.33,20
Rio de Janeiro,-22.81,-43.2,20
Rio de Janeiro,-22.8,-43.21,20
Rio de Janeiro,-22.93,-43.21,20
Rio de Janeiro,-22.96,-43.38,19
Rio de Janeiro,-22.9,-43.26,19
Rio de Janeiro,-23.0,-43.44,19
Rio de Janeiro,-23.02,-43.5,18
Rio de Janeiro,-22.89,-43.3,18
Rio de Janeiro,-22.99,-43.46,18
Rio de Janeiro,-22.92,-43.27,18
Rio de Janeiro,-22.86,-43.25,18
Rio de Janeiro,-22.9,-43.28,18
Rio de Janeiro,-22.9,-43.27,18
Rio de Janeiro,-22.97,-43.33,17
Rio de Janeiro,-22.92,-43.39,17
Rio de Janeiro,-22.93,-43.37,17
Rio de Janeiro,-22.99,-43.49,17
Rio de Janeiro,-22.97,-43.49,17
Rio de Janeiro,-22.93,-43.39,17
Rio de Janeiro,-22.99,-43.45,17
Rio de Janeiro,-22.99,-43.41,16
Rio de Janeiro,-23.03,-43.46,16
Rio de Janeiro,-22.75,-43.11,16
Rio de Janeiro,-22.88,-43.26,16
Rio de Janeiro,-22.96,-43.35,16
Rio de Janeiro,-22.93,-43.38,16
Rio de Janeiro,-22.93,-43.36,15
Rio de Janeiro,-22.98,-43.33,15
Rio de Janeiro,-22.98,-43.47,15
Rio de Janeiro,-23.0,-43.3,15
Rio de Janeiro,-22.95,-43.33,15
Rio de Janeiro,-22.9,-43.35,14
Rio de Janeiro,-22.94,-43.24,14
Rio de Janeiro,-22.97,-43.37,14
Rio de Janeiro,-22.92,-43.2,14
Rio de Janeiro,-23.07,-43.57,14
Rio de Janeiro,-22.92,-43.37,14
Rio de Janeiro,-22.98,-43.37,13
Rio de Janeiro,-22.99,-43.38,13
Rio de Janeiro,-22.91,-43.28,13
Rio de Janeiro,-23.01,-43.49,13
Rio de Janeiro,-22.88,-43.27,12
Rio de Janeiro,-22.82,-43.2,12
Rio de Janeiro,-23.0,-43.48,12
Rio de Janeiro,-22.99,-43.31,12
Rio de Janeiro,-22.76,-43.11,12
Rio de Janeiro,-22.9,-43.24,11
Rio de Janeiro,-22.99,-43.48,11
Rio de Janeiro,-22.93,-43.22,11
Rio de Janeiro,-22.84,-43.3,11
Rio de Janeiro,-23.0,-43.25,11
Rio de Janeiro,-22.98,-43.49,11
Rio de Janeiro,-22.9,-43.3,10
Rio de Janeiro,-22.85,-43.31,10
Rio de Janeiro,-22.94,-43.57,10
Rio de Janeiro,-22.83,-43.33,10
Rio de Janeiro,-22.95,-43.26,10
Rio de Janeiro,-22.9,-43.2,10
Rio de Janeiro,-22.95,-43.36,9
Rio de Janeiro,-22.91,-43.3,9
Rio de Janeiro,-22.94,-43.16,9
Rio de Janeiro,-22.82,-43.19,9
Rio de Janeiro,-22.81,-43.21,9
Rio de Janeiro,-23.0,-43.28,9
Rio de Janeiro,-22.99,-43.5,9
Rio de Janeiro,-22.99,-43.44,9
Rio de Janeiro,-22.89,-43.27,9
Rio de Janeiro,-22.84,-43.27,9
Rio de Janeiro,-22.98,-43.39,8
Rio de Janeiro,-22.88,-43.29,8
Rio de Janeiro,-22.93,-43.26,8
Rio de Janeiro,-22.81,-43.19,8
Rio de Janeiro,-22.84,-43.4,8
Rio de Janeiro,-23.06,-43.57,8
Rio de Janeiro,-23.03,-43.51,8
Rio de Janeiro,-22.97,-43.34,8
Rio de Janeiro,-22.98,-43.65,8
Rio de Janeiro,-22.96,-43.33,8
Rio de Janeiro,-22.81,-43.18,8
Rio de Janeiro,-22.83,-43.28,8
Rio de Janeiro,-22.91,-43.26,7
Rio de Janeiro,-22.8,-43.2,7
Rio de Janeiro,-22.93,-43.34,7
Rio de Janeiro,-23.01,-43.39,7
Rio de Janeiro,-22.88,-43.28,7
Rio de Janeiro,-22.94,-43.37,7
Rio de Janeiro,-22.97,-43.24,7
Rio de Janeiro,-22.99,-43.43,7
Rio de Janeiro,-22.86,-43.26,7
Rio de Janeiro,-22.96,-43.23,7
Rio de Janeiro,-22.98,-43.5,7
Rio de Janeiro,-22.92,-43.4,7
Rio de Janeiro,-22.95,-43.39,7
Rio de Janeiro,-22.84,-43.31,7
Rio de Janeiro,-22.97,-43.43,7
Rio de Janeiro,-22.88,-43.37,7
Rio de Janeiro,-22.99,-43.42,6
Rio de Janeiro,-22.87,-43.27,6
Rio de Janeiro,-22.88,-43.31,6
Rio de Janeiro,-23.0,-43.45,6
Rio de Janeiro,-22.82,-43.18,6
Rio de Janeiro,-22.92,-43.36,6
Rio de Janeiro,-22.85,-43.32,6
Rio de Janeiro,-22.92,-43.38,6
Rio de Janeiro,-22.99,-43.4,6
Rio de Janeiro,-22.98,-43.38,6
Rio de Janeiro,-23.02,-43.55,6
Rio de Janeiro,-22.97,-43.28,6
Rio de Janeiro,-23.02,-43.52,6
Rio de Janeiro,-23.03,-43.55,6
Rio de Janeiro,-23.03,-43.52,6
Rio de Janeiro,-22.91,-43.41,6
Rio de Janeiro,-23.0,-43.51,6
Rio de Janeiro,-22.86,-43.37,6
Rio de Janeiro,-22.85,-43.27,6
Rio de Janeiro,-22.98,-43.45,6
Rio de Janeiro,-22.91,-43.58,6
Rio de Janeiro,-22.95,-43.37,6
Rio de Janeiro,-22.89,-43.23,5
Rio de Janeiro,-22.84,-43.37,5
Rio de Janeiro,-22.84,-43.32,5
Rio de Janeiro,-22.87,-43.3,5
Rio de Janeiro,-22.91,-43.38,5
Rio de Janeiro,-22.89,-43.19,5
Rio de Janeiro,-22.86,-43.36,5
Rio de Janeiro,-22.77,-43.11,5
Rio de Janeiro,-22.96,-43.27,5
Rio de Janeiro,-22.96,-43.42,5
Rio de Janeiro,-22.85,-43.36,5
Rio de Janeiro,-22.82,-43.31,5
Rio de Janeiro,-22.83,-43.32,5
Rio de Janeiro,-22.89,-43.39,5
Rio de Janeiro,-22.89,-43.24,5
Rio de Janeiro,-22.98,-43.27,5
Rio de Janeiro,-22.97,-43.5,5
Rio de Janeiro,-22.88,-43.32,5
Rio de Janeiro,-22.8,-43.18,5
Rio de Janeiro,-23.02,-43.29,5
Rio de Janeiro,-22.88,-43.48,5
Rio de Janeiro,-22.89,-43.31,5
Rio de Janeiro,-22.88,-43.45,5
Rio de Janeiro,-23.01,-43.4,5
Rio de Janeiro,-22.94,-43.58,4
Rio de Janeiro,-22.99,-43.33,4
Rio de Janeiro,-22.9,-43.54,4
Rio de Janeiro,-23.0,-43.49,4
Rio de Janeiro,-22.89,-43.35,4
Rio de Janeiro,-22.88,-43.35,4
Rio de Janeiro,-22.99,-43.63,4
Rio de Janeiro,-22.82,-43.3,4
Rio de Janeiro,-22.96,-43.34,4
Rio de Janeiro,-22.88,-43.34,4
Rio de Janeiro,-22.87,-43.55,4
Rio de Janeiro,-22.8,-43.19,4
Rio de Janeiro,-22.89,-43.4,4
Rio de Janeiro,-22.98,-43.25,4
Rio de Janeiro,-23.0,-43.5,4
Rio de Janeiro,-22.84,-43.28,4
Rio de Janeiro,-22.97,-43.29,4
Rio de Janeiro,-22.97,-43.27,4
Rio de Janeiro,-22.92,-43.35,4
Rio de Janeiro,-22.99,-43.28,4
Rio de Janeiro,-22.89,-43.37,4
Rio de Janeiro,-22.98,-43.55,4
Rio de Janeiro,-22.91,-43.56,4
Rio de Janeiro,-22.83,-43.29,4
Rio de Janeiro,-23.01,-43.54,4
Rio de Janeiro,-22.83,-43.35,4
Rio de Janeiro,-22.96,-43.62,4
Rio de Janeiro,-22.94,-43.38,4
Rio de Janeiro,-22.94,-43.32,4
Rio de Janeiro,-22.89,-43.26,4
Rio de Janeiro,-22.88,-43.66,4
Rio de Janeiro,-22.89,-43.36,4
Rio de Janeiro,-22.89,-43.34,4
Rio de Janeiro,-22.87,-43.22,4
Rio de Janeiro,-22.9,-43.31,4
Rio de Janeiro,-22.96,-43.48,4
Rio de Janeiro,-23.0,-43.64,4
Rio de Janeiro,-22.96,-43.49,4
Rio de Janeiro,-22.88,-43.55,4
Rio de Janeiro,-22.91,-43.37,4
Rio de Janeiro,-22.93,-43.58,3
Rio de Janeiro,-22.89,-43.32,3
Rio de Janeiro,-22.94,-43.39,3
Rio de Janeiro,-22.88,-43.56,3
Rio de Janeiro,-22.91,-43.29,3
Rio de Janeiro,-22.99,-43.37,3
Rio de Janeiro,-22.84,-43.38,3
Rio de Janeiro,-22.87,-43.34,3
Rio de Janeiro,-22.96,-43.36,3
Rio de Janeiro,-22.82,-43.17,3
Rio de Janeiro,-22.85,-43.26,3
Rio de Janeiro,-22.93,-43.27,3
Rio de Janeiro,-22.98,-43.67,3
Rio de Janeiro,-22.83,-43.27,3
Rio de Janeiro,-22.87,-43.25,3
Rio de Janeiro,-22.96,-43.65,3
Rio de Janeiro,-22.99,-43.56,3
Rio de Janeiro,-22.93,-43.56,3
Rio de Janeiro,-22.97,-43.48,3
Rio de Janeiro,-22.98,-43.4,3
Rio de Janeiro,-22.98,-43.58,3
Rio de Janeiro,-23.0,-43.54,3
Rio de Janeiro,-22.88,-43.4,3
Rio de Janeiro,-22.91,-43.39,3
Rio de Janeiro,-22.88,-43.46,3
Rio de Janeiro,-22.97,-43.3,3
Rio de Janeiro,-23.0,-43.23,3
Rio de Janeiro,-22.98,-43.36,3
Rio de Janeiro,-22.86,-43.32,3
Rio de Janeiro,-23.0,-43.63,3
Rio de Janeiro,-22.93,-43.4,3
Rio de Janeiro,-22.83,-43.4,3
Rio de Janeiro,-22.89,-43.52,3
Rio de Janeiro,-23.04,-43.56,3
Rio de Janeiro,-22.84,-43.33,3
Rio de Janeiro,-22.87,-43.46,3
Rio de Janeiro,-22.87,-43.53,3
Rio de Janeiro,-22.89,-43.45,3
Rio de Janeiro,-22.88,-43.3,3
Rio de Janeiro,-22.83,-43.3,3
Rio de Janeiro,-22.98,-43.29,3
Rio de Janeiro,-22.85,-43.46,3
Rio de Janeiro,-22.85,-43.38,3
Rio de Janeiro,-22.86,-43.3,2
Rio de Janeiro,-22.89,-43.55,2
Rio de Janeiro,-22.9,-43.21,2
Rio de Janeiro,-22.96,-43.16,2
Rio de Janeiro,-22.9,-43.36,2
Rio de Janeiro,-22.79,-43.17,2
Rio de Janeiro,-22.9,-43.59,2
Rio de Janeiro,-22.97,-43.35,2
Rio de Janeiro,-22.8,-43.17,2
Rio de Janeiro,-23.02,-43.54,2
Rio de Janeiro,-22.79,-43.19,2
Rio de Janeiro,-22.82,-43.28,2
Rio de Janeiro,-22.92,-43.55,2
Rio de Janeiro,-22.89,-43.59,2
Rio de Janeiro,-22.86,-43.48,2
Rio de Janeiro,-22.88,-43.53,2
Rio de Janeiro,-22.89,-43.58,2
Rio de Janeiro,-22.97,-43.25,2
Rio de Janeiro,-22.99,-43.69,2
Rio de Janeiro,-23.03,-43.56,2
Rio de Janeiro,-22.92,-43.63,2
Rio de Janeiro,-23.01,-43.53,2
Rio de Janeiro,-22.93,-43.64,2
Rio de Janeiro,-22.99,-43.47,2
Rio de Janeiro,-22.82,-43.22,2
Rio de Janeiro,-23.05,-43.55,2
Rio de Janeiro,-22.88,-43.25,2
Rio de Janeiro,-22.85,-43.35,2
Rio de Janeiro,-22.88,-43.33,2
Rio de Janeiro,-22.99,-43.39,2
Rio de Janeiro,-22.98,-43.28,2
Rio de Janeiro,-22.85,-43.54,2
Rio de Janeiro,-22.87,-43.56,2
Rio de Janeiro,-22.85,-43.37,2
Rio de Janeiro,-22.84,-43.41,2
Rio de Janeiro,-22.96,-43.58,2
Rio de Janeiro,-22.91,-43.36,2
Rio de Janeiro,-22.95,-43.21,2
Rio de Janeiro,-22.91,-43.57,2
Rio de Janeiro,-23.0,-43.29,2
Rio de Janeiro,-22.88,-43.62,2
Rio de Janeiro,-22.87,-43.26,2
Rio de Janeiro,-22.99,-43.29,2
Rio de Janeiro,-22.89,-43.25,2
Rio de Janeiro,-22.88,-43.36,2
Rio de Janeiro,-22.92,-43.54,2
Rio de Janeiro,-22.93,-43.55,2
Rio de Janeiro,-22.83,-43.37,2
Rio de Janeiro,-22.83,-43.31,2
Rio de Janeiro,-22.82,-43.35,2
Rio de Janeiro,-22.97,-43.32,2
Rio de Janeiro,-22.88,-43.44,2
Rio de Janeiro,-22.86,-43.28,2
Rio de Janeiro,-22.87,-43.31,2
Rio de Janeiro,-22.88,-43.49,2
Rio de Janeiro,-22.92,-43.57,2
Rio de Janeiro,-22.84,-43.29,2
Rio de Janeiro,-22.9,-43.55,2
Rio de Janeiro,-22.87,-43.35,2
Rio de Janeiro,-23.0,-43.62,2
Rio de Janeiro,-22.91,-43.62,2
Rio de Janeiro,-22.94,-43.22,2
Rio de Janeiro,-22.85,-43.47,2
Rio de Janeiro,-22.89,-43.6,2
Rio de Janeiro,-22.93,-43.32,2
Rio de Janeiro,-22.92,-43.56,2
Rio de Janeiro,-22.91,-43.4,2
Rome,41.9,12.47,1590
Rome,41.89,12.47,1527
Rome,41.9,12.5,1398
Rome,41.91,12.46,1179
Rome,41.9,12.49,1135
Rome,41.9,12.48,1019
Rome,41.91,12.45,995
Rome,41.89,12.51,897
Rome,41.89,12.5,874
Rome,41.91,12.48,689
Rome,41.9,12.45,621
Rome,41.9,12.46,616
Rome,41.91,12.5,581
Rome,41.9,12.51,560
Rome,41.88,12.51,544
Rome,41.91,12.47,523
Rome,41.89,12.49,474
Rome,41.88,12.47,435
Rome,41.89,12.48,384
Rome,41.89,12.53,344
Rome,41.9,12.44,331
Rome,41.88,12.52,322
Rome,41.91,12.49,264
Rome,41.89,12.52,261
Rome,41.87,12.47,257
Rome,41.88,12.48,245
Rome,41.88,12.46,235
Rome,41.87,12.48,223
Rome,41.88,12.54,187
Rome,41.9,12.43,183
Rome,41.9,12.52,180
Rome,41.87,12.45,180
Rome,41.91,12.52,174
Rome,41.91,12.54,168
Rome,41.91,12.44,167
Rome,41.88,12.5,165
Rome,41.87,12.46,160
Rome,41.92,12.46,154
Rome,41.93,12.52,146
Rome,41.87,12.53,142
Rome,41.87,12.52,131
Rome,41.92,12.5,127
Rome,41.86,12.48,119
Rome,41.87,12.49,118
Rome,41.92,12.47,104
Rome,41.89,12.54,100
Rome,41.92,12.52,98
Rome,41.91,12.53,96
Rome,41.88,12.53,95
Rome,41.86,12.47,94
Rome,41.92,12.51,91
Rome,41.73,12.28,91
Rome,41.89,12.46,91
Rome,41.86,12.56,88
Rome,41.92,12.45,87
Rome,41.89,12.44,85
Rome,41.94,12.53,85
Rome,41.86,12.55,83
Rome,41.92,12.44,81
Rome,41.88,12.45,79
Rome,41.85,12.48,79
Rome,41.9,12.42,78
Rome,41.73,12.29,77
Rome,41.89,12.45,76
Rome,41.93,12.47,72
Rome,41.88,12.57,70
Rome,41.91,12.51,69
Rome,41.87,12.44,65
Rome,41.91,12.42,63
Rome,41.9,12.54,58
Rome,41.93,12.51,57
Rome,41.93,12.53,54
Rome,41.86,12.49,51
Rome,41.87,12.51,51
Rome,41.91,12.55,50
Rome,41.93,12.46,50
Rome,41.94,12.47,49
Rome,41.88,12.49,49
Rome,41.92,12.48,46
Rome,41.87,12.55,44
Rome,41.89,12.43,43
Rome,41.89,12.55,42
Rome,41.94,12.54,42
Rome,41.86,12.57,41
Rome,41.94,12.52,41
Rome,41.88,12.42,40
Rome,41.86,12.45,40
Rome,41.92,12.42,39
Rome,41.91,12.41,39
Rome,41.94,12.46,37
Rome,41.93,12.48,36
Rome,41.92,12.55,36
Rome,41.93,12.42,36
Rome,41.87,12.54,35
Rome,41.95,12.47,35
Rome,41.86,12.46,35
Rome,41.89,12.56,34
Rome,41.89,12.42,34
Rome,41.86,12.5,34
Rome,41.85,12.49,34
Rome,41.92,12.49,33
Rome,41.74,12.28,33
Rome,41.92,12.53,33
Rome,41.85,12.47,31
Rome,41.85,12.57,31
Rome,41.74,12.27,30
Rome,41.87,12.57,30
Rome,41.96,12.41,29
Rome,41.89,12.57,28
Rome,41.74,12.29,28
Rome,41.86,12.54,27
Rome,41.73,12.27,27
Rome,41.93,12.49,27
Rome,41.88,12.44,27
Rome,41.94,12.55,26
Rome,41.94,12.42,25
Rome,41.94,12.51,25
Rome,41.93,12.57,23
Rome,41.96,12.45,23
Rome,41.85,12.45,23
Rome,41.9,12.53,22
Rome,41.83,12.49,22
Rome,41.85,12.46,22
Rome,41.97,12.44,21
Rome,41.82,12.35,21
Rome,41.9,12.56,21
Rome,41.87,12.63,21
Rome,41.88,12.56,20
Rome,41.8,12.45,20
Rome,41.95,12.53,20
Rome,41.88,12.55,20
Rome,41.81,12.48,20
Rome,41.82,12.51,20
Rome,41.74,12.26,19
Rome,41.74,12.37,19
Rome,41.95,12.44,18
Rome,41.95,12.54,18
Rome,41.95,12.52,18
Rome,41.82,12.47,18
Rome,41.93,12.43,17
Rome,41.89,12.4,17
Rome,41.77,12.37,17
Rome,41.85,12.43,16
Rome,41.9,12.55,16
Rome,41.84,12.6,16
Rome,41.84,12.49,16
Rome,41.86,12.6,16
Rome,41.93,12.44,15
Rome,41.97,12.45,15
Rome,41.82,12.48,15
Rome,41.93,12.54,15
Rome,41.88,12.43,14
Rome,41.88,12.58,14
Rome,41.94,12.43,14
Rome,41.94,12.44,14
Rome,41.83,12.46,14
Rome,41.95,12.46,14
Rome,42.05,12.29,13
Rome,41.82,12.49,13
Rome,41.84,12.48,13
Rome,41.82,12.61,13
Rome,41.86,12.64,13
Rome,41.84,12.54,13
Rome,41.89,12.41,13
Rome,41.85,12.59,12
Rome,41.95,12.48,12
Rome,41.82,12.45,12
Rome,41.91,12.43,12
Rome,41.82,12.31,12
Rome,41.87,12.5,12
Rome,41.87,12.58,12
Rome,41.72,12.3,11
Rome,41.87,12.42,11
Rome,41.84,12.46,11
Rome,41.82,12.62,11
Rome,41.75,12.36,11
Rome,41.97,12.53,11
Rome,41.86,12.44,11
Rome,41.86,12.42,11
Rome,41.73,12.36,11
Rome,41.91,12.56,11
Rome,41.97,12.41,11
Rome,41.84,12.43,11
Rome,41.85,12.52,11
Rome,41.77,12.31,11
Rome,41.86,12.69,11
Rome,41.87,12.62,11
Rome,41.79,12.4,10
Rome,41.92,12.57,10
Rome,41.95,12.45,10
Rome,41.93,12.41,10
Rome,41.91,12.57,10
Rome,41.87,12.59,10
Rome,41.91,12.4,10
Rome,41.99,12.49,10
Rome,41.97,12.43,10
Rome,41.85,12.56,10
Rome,41.82,12.32,10
Rome,41.95,12.42,10
Rome,41.94,12.56,10
Rome,41.98,12.42,10
Rome,41.72,12.29,10
Rome,41.92,12.41,9
Rome,41.88,12.4,9
Rome,41.84,12.59,9
Rome,41.79,12.49,9
Rome,41.95,12.56,9
Rome,41.73,12.35,9
Rome,41.81,12.45,9
Rome,41.79,12.39,9
Rome,41.83,12.48,9
Rome,42.01,12.37,9
Rome,41.91,12.58,9
Rome,41.76,12.32,9
Rome,41.95,12.55,9
Rome,41.82,12.3,9
Rome,41.74,12.25,8
Rome,41.81,12.44,8
Rome,41.84,12.51,8
Rome,41.96,12.4,8
Rome,41.73,12.26,8
Rome,41.87,12.6,8
Rome,41.93,12.4,8
Rome,41.99,12.4,8
Rome,41.9,12.41,8
Rome,41.87,12.65,8
Rome,42.12,12.32,8
Rome,41.86,12.58,8
Rome,41.75,12.37,8
Rome,41.85,12.58,8
Rome,41.77,12.36,8
Rome,42.01,12.52,8
Rome,41.92,12.54,8
Rome,41.76,12.3,8
Rome,41.82,12.46,8
Rome,41.74,12.36,8
Rome,41.86,12.62,8
Rome,41.74,12.34,8
Rome,41.87,12.35,8
Rome,41.83,12.52,8
Rome,41.72,12.31,7
Rome,42.02,12.36,7
Rome,41.78,12.43,7
Rome,42.0,12.49,7
Rome,41.79,12.47,7
Rome,41.85,12.5,7
Rome,41.92,12.56,7
Rome,41.76,12.36,7
Rome,41.85,12.44,7
Rome,41.79,12.36,7
Rome,41.86,12.63,7
Rome,41.79,12.41,7
Rome,41.84,12.61,7
Rome,41.93,12.58,7
Rome,41.99,12.48,7
Rome,41.83,12.62,7
Rome,41.78,12.34,7
Rome,41.96,12.55,6
Rome,41.96,12.46,6
Rome,41.75,12.38,6
Rome,41.87,12.37,6
Rome,41.84,12.55,6
Rome,41.79,12.43,6
Rome,41.98,12.51,6
Rome,41.96,12.52,6
Rome,41.83,12.47,6
Rome,41.83,12.57,6
Rome,41.91,12.59,6
Rome,41.96,12.53,6
Rome,41.95,12.51,6
Rome,41.83,12.5,6
Rome,41.83,12.56,6
Rome,41.9,12.68,6
Rome,42.01,12.47,6
Rome,41.83,12.44,6
Rome,41.93,12.38,6
Rome,41.86,12.51,6
Rome,41.86,12.61,6
Rome,41.96,12.54,6
Rome,41.87,12.36,6
Rome,41.93,12.56,6
Rome,41.81,12.47,6
Rome,41.81,12.61,6
Rome,41.84,12.58,6
Rome,41.84,12.56,5
Rome,41.97,12.51,5
Rome,41.83,12.6,5
Rome,41.94,12.48,5
Rome,41.96,12.63,5
Rome,41.77,12.48,5
Rome,41.79,12.38,5
Rome,41.94,12.62,5
Rome,41.78,12.44,5
Rome,41.83,12.36,5
Rome,41.85,12.42,5
Rome,41.79,12.45,5
Rome,41.78,12.37,5
Rome,41.92,12.43,5
Rome,41.83,12.39,5
Rome,41.86,12.39,5
Rome,41.91,12.29,5
Rome,41.97,12.46,5
Rome,42.06,12.29,5
Rome,41.97,12.52,5
Rome,41.86,12.67,5
Rome,41.74,12.35,5
Rome,41.82,12.64,5
Rome,41.98,12.55,5
Rome,41.88,12.65,5
Rome,41.88,12.38,5
Rome,41.91,12.31,5
Rome,41.88,12.7,5
Rome,41.87,12.68,5
Rome,41.99,12.52,5
Rome,41.89,12.65,5
Rome,41.81,12.49,5
Rome,41.98,12.41,5
Rome,42.05,12.3,5
Rome,41.78,12.36,5
Rome,41.84,12.44,5
Rome,42.0,12.52,5
Rome,42.08,12.35,5
Rome,41.98,12.43,5
Rome,41.77,12.38,4
Rome,42.02,12.39,4
Rome,41.95,12.43,4
Rome,42.04,12.31,4
Rome,41.87,12.56,4
Rome,41.98,12.52,4
Rome,41.98,12.53,4
Rome,41.94,12.58,4
Rome,41.92,12.67,4
Rome,42.0,12.48,4
Rome,41.98,12.49,4
Rome,41.73,12.38,4
Rome,41.9,12.57,4
Rome,41.82,12.44,4
Rome,41.91,12.39,4
Rome,41.88,12.36,4
Rome,41.79,12.42,4
Rome,41.92,12.37,4
Rome,41.93,12.37,4
Rome,41.97,12.54,4
Rome,41.9,12.39,4
Rome,41.97,12.55,4
Rome,41.83,12.73,4
Rome,41.79,12.53,4
Rome,41.94,12.63,4
Rome,41.89,12.58,4
Rome,41.87,12.41,4
Rome,41.74,12.33,4
Rome,41.78,12.35,4
Rome,41.76,12.35,4
Rome,41.95,12.57,4
Rome,41.81,12.6,4
Rome,42.0,12.4,4
Rome,41.87,12.66,4
Rome,41.81,12.62,4
Rome,41.86,12.59,4
Rome,41.79,12.52,4
Rome,41.84,12.57,4
Rome,41.82,12.63,4
Rome,41.87,12.43,4
Rome,42.0,12.45,4
Rome,41.78,12.38,4
Rome,41.86,12.7,4
Rome,41.84,12.5,4
Rome,41.75,12.35,4
Rome,41.79,12.37,4
Rome,41.87,12.69,4
Rome,41.96,12.48,4
Rome,41.85,12.55,4
Rome,41.85,12.61,4
Rome,41.79,12.44,4
Rome,41.92,12.58,4
Rome,41.75,12.44,4
Rome,41.83,12.4,4
Rome,42.03,12.45,4
Rome,41.72,12.5,4
Rome,41.73,12.3,4
Rome,41.8,12.42,3
Rome,41.81,12.43,3
Rome,41.95,12.64,3
Rome,42.0,12.35,3
Rome,41.92,12.39,3
Rome,42.0,12.5,3
Rome,41.8,12.43,3
Rome,41.96,12.44,3
Rome,41.84,12.52,3
Rome,41.94,12.6,3
Rome,41.77,12.35,3
Rome,42.02,12.48,3
Rome,42.12,12.33,3
Rome,41.85,12.38,3
Rome,42.0,12.42,3
Rome,41.78,12.31,3
Rome,41.78,12.33,3
Rome,41.76,12.31,3
Rome,41.66,12.42,3
Rome,41.77,12.55,3
Rome,41.83,12.42,3
Rome,41.83,12.41,3
Rome,42.07,12.36,3
Rome,42.0,12.37,3
Rome,41.77,12.34,3
Rome,41.99,12.42,3
Rome,41.78,12.51,3
Rome,41.82,12.6,3
Rome,41.77,12.56,3
Rome,42.02,12.37,3
Rome,41.84,12.37,3
Rome,41.83,12.58,3
Rome,41.99,12.45,3
Rome,42.02,12.38,3
Rome,41.86,12.43,3
Rome,41.85,12.51,3
Rome,41.96,12.51,3
Rome,41.83,12.51,3
Rome,41.75,12.32,3
Rome,41.77,12.3,3
Rome,41.91,12.67,3
Rome,42.07,12.35,3
Rome,41.87,12.67,3
Rome,42.0,12.39,3
Rome,41.9,12.59,3
Rome,41.89,12.59,3
Rome,42.04,12.39,3
Rome,41.83,12.61,3
Rome,41.9,12.66,3
Rome,41.72,12.36,3
Rome,42.01,12.38,3
Rome,41.73,12.5,3
Rome,41.81,12.42,2
Rome,41.94,12.57,2
Rome,41.96,12.49,2
Rome,41.81,12.46,2
Rome,41.78,12.54,2
Rome,41.93,12.65,2
Rome,41.91,12.37,2
Rome,41.99,12.41,2
Rome,41.74,12.38,2
Rome,41.86,12.4,2
Rome,42.06,12.49,2
Rome,41.8,12.47,2
Rome,41.92,12.4,2
Rome,42.03,12.37,2
Rome,41.98,12.5,2
Rome,41.9,12.69,2
Rome,41.74,12.5,2
Rome,41.87,12.4,2
Rome,41.87,12.7,2
Rome,42.07,12.34,2
Rome,41.9,12.4,2
Rome,41.95,12.41,2
Rome,41.88,12.35,2
Rome,42.02,12.4,2
Rome,41.99,12.56,2
